channel_id,title,description,custom_url,published_at,country,thumbnail,view_count,subscriber_count,video_count,hidden_subscriber_count
UCT6AJiTYspOILBK3hMWEq2g,Switch and Click,"The goal of this channel is to explore tech rabbit holes to help curious people engage more deeply in the hobbies and communities they love.

Keyboards got us here, but we’re now equally obsessed with all sorts of tech like phones, watches, and retro tech. Stuff that makes life simpler, better, and more fun. (Sorry to your wallet)


",@switchandclickofficial,2020-01-07T00:00:13.615496Z,US,https://yt3.ggpht.com/sqJESXg8x5TLADmJIbzgNQpms2XOmnRUuaQHaWH3i92BHb5bclcyehhx-NaL3slN_FTlme76=s88-c-k-c0x00ffffff-no-rj,242564540,1200000,932,False
UC1SPiVatL9cnJHslqwsZzRg,James,"James Leonidas Klusaritz
",@jamesleonidas,2011-04-13T23:44:56Z,,https://yt3.ggpht.com/YWQzkp94Z2wL92qbdXeTfNJL7DbDSLh1OtFxjvrH-sgRvbwJ9MC_nEF9P6e9dpcRJXnos2-pUg=s88-c-k-c0x00ffffff-no-rj,31765167,111000,87,False
UCfOrKQtC1tDfGf_fFVb8pYw,TronicsFix,"Welcome to the TronicsFix Youtube channel! We believe that repair matters. In an age where it seems like everything is becoming less repairable we're here to show you how to fix it anyway! We think that there's no reason to throw something away if it can be fixed. On our channel, we'll show you what's inside some of the latest tech (and sometimes the old stuff too!), teach you how to fix your own stuff, and also give you an idea of what it takes to make some money on the side if that's what you're into.
We think that broken sucks and we're here to show that repair matters. So if you'd like to learn, fix, and/or earn we'd love to have you as a subscriber.

-Advertise with us: TronicsFix@clickmedia.group
- Learn to Solder: www.gameconsolerepairschool.com
- Ask Your Repair Questions: www.tronicsfixforum.com

Please Note: Our TronicsFix YouTube videos and posts contain Amazon and eBay affiliate links for which we may be compensated.
",@tronicsfix,2015-05-20T19:41:03Z,US,https://yt3.ggpht.com/-4IXkuqvc0_e1zUlvH-LDFQ-NZyHMQnCyEBdxDNSzVYJYEQ8VadgCx8XYrcjwomjcB8VgX4H=s88-c-k-c0x00ffffff-no-rj,498817880,1760000,779,False
UCiKNvzMjBFowg5Sj6pevymA,META PCs,"We Build High Quality Custom PCs. Located in Arizona 🏜️, We Ship Nationwide US

Sponsorship Inquiries: business@metapcs.com
",@metapcs,2021-03-19T15:19:46.3105Z,US,https://yt3.ggpht.com/aZwol4TOVtA0XO5MOZoKP6HV8eo0Zo4TOMYd2r5fGf4CQFHaii25nMDlnGHYe1jS1W0iBKTEZg=s88-c-k-c0x00ffffff-no-rj,1932645400,1450000,1719,False
UCgGw5WSITWvDISNjydXPW3A,GNCA - GamersNexus Consumer Advocacy,"GNCA is consumer-focused, non-reviews channel that focuses on consumer rights issues, the gradual and perpetual erosion of ownership and property by megacorporations, and investigations into companies. Although GNCA does not produce reviews, namesake channel GamersNexus does. These two channels are isolated from each other: GNCA (GamersNexus Consumer Advocacy) will focus entirely and only on consumer rights, advocacy, and investigative stories, whereas GamersNexus will stick purely to computer hardware. We chose to split these topics to allow each to flourish while allowing the audience to more easily choose which content to receive.",@gncainvestigates,2025-01-20T19:36:09.082617Z,US,https://yt3.ggpht.com/7prPxnyeIgxrddZ8eW7wB5eEl39ZGCMn1IzKngXePQLdiSpLQkQJ3RY6pSHV0fjEJCJLJ4gcpA=s88-c-k-c0x00ffffff-no-rj,6327502,253000,24,False
UCUeZBocfxALSUdOgNJB5ySA,Dr Ben Miles,"Dr Ben | Physicist | Entrepreneur | Investor | YouTuber 


If you'd like to get in touch, you can send me a message at the email address below.
https://linktr.ee/drbenmiles
",@drbenmiles,2014-01-18T09:34:03Z,GB,https://yt3.ggpht.com/EcaoLNkQpE-smU-jZVXPOmw6UnF_uOdsQIuXNvMaBHVpnxONnD0N2Aql6qzGoLauG3IqPMtlCpY=s88-c-k-c0x00ffffff-no-rj,857313851,2360000,379,False
UCWXuxZOVMZm1VU1UjfrAK3A,overthinker.,"Welcome to the place where the most unbelievable moments are caught on camera. From crazy challenges to epic fails and mind-blowing wins.  Subscribe for daily viral shorts and stories you won’t forget.🔥

🚨 If you have any concerns regarding the content and would like to request its removal, please don’t hesitate to reach out at: imiki12345@gmail.com

🎥  All content on this channel is highly transformative and created for entertainment and educational purposes. Each video includes rewritten narration, custom voiceover, added visual elements such as animated captions and effects, as well as sound design including humorous cartoon-style audio. These elements significantly alter the original footage to provide new context, meaning, and viewer experience. Every video takes 1–2 hours to produce.

No copyright infringement intended.
",@_overthinker.,2023-07-16T20:19:58.577376Z,US,https://yt3.ggpht.com/poomS11RT-fMsI1dcViBcffvXPG61tuNdkGpxhkt3kQR-zjdZsegLKHw42S_lc7veaWPieRqPA=s88-c-k-c0x00ffffff-no-rj,51193667,142000,95,False
UCWFKCr40YwOZQx8FHU_ZqqQ,JerryRigEverything,"I review technology from the inside. 
EcoFlow Global Ambassador.

SEND ME STUFF: 
125 E Main St. Suite 335
American Fork, Ut. 
84003

ANYTHING SENT TO THE ABOVE ADDRESS will not be returned. 
Contact: JerryRigEverything at gmail dot com

Videos are for Entertainment Purposes only.  Attempt any repairs at your own risk. 

JerryRigEverything is a participant in the Amazon Services LLC Associates Program, an affiliate advertising program designed to provide a means for sites to earn advertising fees by advertising and linking to amazon.com.
",@jerryrigeverything,2012-07-23T07:07:54Z,US,https://yt3.ggpht.com/ebXyJhsgpfIHg4PXw3eSFTeSx6Ud1us26Gwgshe9jPBvSu82SpQkFmc1GK7q2Go2KJePYQ5Icg=s88-c-k-c0x00ffffff-no-rj,2951477890,9980000,1551,False
UC5QuppwxAx24adcoay9wrCw,Car Lover's Corner,"Business inquiries: arthur.gusch@gmail.com
",@carloverscorner,2023-01-09T15:36:47.32385Z,CY,https://yt3.ggpht.com/Jjz-8OpKuiZIg7uKhbZD3K2lfWXbTygEvczu8G3heaT4pRcah8reD5KNJkS0KsZFYIMU2l-A=s88-c-k-c0x00ffffff-no-rj,1428777080,538000,298,False
UCi7wDE2ZTiR5QYYrUY5WhtA,CarterPCs,"making tech less of a snooze fest 4x a day
",@actuallycarterpcs,2020-02-26T19:20:23.850035Z,US,https://yt3.ggpht.com/nek-YJ8BswOLuUIFHXOY47jNWNxaC7_B_jgbCLh6boXR8jvI0pKqS0B_hnafvnSf77XU2UABFA=s88-c-k-c0x00ffffff-no-rj,5555014024,2620000,4300,False
UCM3VCTCcCO4Yh5ukY5Pk6Dg,TOYOTA.,"¡Bienvenido al canal definitivo para los amantes del Toyota Tercel!

Si eres fanático de este icónico modelo, este es tu lugar. Aquí encontrarás modificaciones épicas, reparaciones detalladas, consejos de mecánica y todo lo que necesitas para mantener y mejorar tu Tercel. Desde motores potenciados hasta restauraciones de colección, ¡lo tenemos todo!

No te quedes solo mirando, únete a nuestra comunidad de apasionados del Tercel. Suscríbete, comenta y comparte para que esta leyenda sobre ruedas siga rodando con más fuerza que nunca. ¡Nos vemos en el próximo video!",@toyotaamazing,2025-03-24T17:03:32.515781Z,,https://yt3.ggpht.com/Pii4PomJDmMx8HFEFoK-397qil4f8v71CR7qJpcb0weOqzEBLIi17kNdOplqxmthB4gKsz4s_g=s88-c-k-c0x00ffffff-no-rj,1606619,14900,39,False
UCY6gTaTARkQG6abRc7uU2oA,Dipesh Chauhan,Hello friends welcome to my channel please subscribe 🙏 ,@dipeshchauhan-k9y,2026-01-14T18:33:22.536134Z,,https://yt3.ggpht.com/PvWeKUTPZaQNPYtzfbuBeKtEC0VepGvsdYGXlsjlcj-CaGPPQs-dfr8v3gXGVXvdp8JqWE1PPA=s88-c-k-c0x00ffffff-no-rj,50372206,19700,102,False
UCDGjsRznyjFloIaquidVrhA,The Veteran Tales,"
",@theveterantales,2025-04-08T11:39:03.153413Z,AU,https://yt3.ggpht.com/RRofeEB5ybjgpnYaretFN98H3TsODWFB5mcPgr23JE9f7g5qUi766kIUDM2hzdC-6fyDVkXKYmE=s88-c-k-c0x00ffffff-no-rj,164509514,63200,429,False
UCdZknTFjRnKZT9Xtt7d3Vgg,Kayjayohpcs,"2M on TikTok, having fun with tech

kayjayohpcs@gmail.com for business",@kayjayohpcs,2016-09-05T02:48:39Z,,https://yt3.ggpht.com/dDsrzkdSP1orv4Z1rYVq6vPg7WyVKe_g6_vnHyDXosTAn27jju8NCkTJ2p_b6-8LeGscRPtxAA=s88-c-k-c0x00ffffff-no-rj,154197355,233000,1158,False
UCVA-f6IxxNgFApILWYZNd6g,Jake Ward,"For business inquiries: jakeward@influint.co

Formerly Can I Fix It?, I used to spend my time fixing broken tech—now, I spend it building things of my own that probably shouldn't exist (but are cool).

This channel is dedicated to the intersection of hardware, software, and creative engineering. I’m all about over-engineering solutions to problems nobody knew they had. Expect creative coding projects, hardware hacks, and a little 3D modeling/printing along the way. 

Subscribe to see what happens when you have just enough technical knowledge to be dangerous!

Subs
10 - Mar 2020
100 - Oct 2020
1k - Jan 2026
10k - Jan 2026
100k - April 2026

Views
100 - Mar 2020
1k Apr 2020
10k - Aug 2020
100k - Dec 2022
1M - Jan 2026
10M - Jan 2026
",@jakewardofficial,2019-08-01T06:39:28Z,US,https://yt3.ggpht.com/On8oaLCJnnbFaj2qb1OWvNbsSgNcr9Vx7FPfwPKU-CtANpfYiVpMYz0gSBdVBsrMmjozDNOCU9k=s88-c-k-c0x00ffffff-no-rj,68411453,126000,25,False
UC_vkCZh89LoPhNfyAvKgDHw,Shuksan Audio,"Hey! My name’s Matt and I repair and customize old stereo equipment.

*I am booked with services until July of 2027 and will only be running a six month back log in the future which means I am not accepting new services until at least the end of 2026. There are lots of other great techs out there. Google repair shops in your area or check on facebook vintage audio groups for recommended techs. Call local shops and ask if they will fix your stuff or can recommend someone locally to fix them. 
I get dozens of emails a week asking for service and don't have time to reply to them all. 
",@shuksanaudio,2014-08-10T07:15:03Z,US,https://yt3.ggpht.com/kz2I42HfMmuC_Iyqbs-gKWxBQx5ikKr4SdKXd9fsVW6nnMBVWMugYZ-BjFGB7iZt-OSpG1YUeo0=s88-c-k-c0x00ffffff-no-rj,14145306,72900,142,False
UCeQlCtS-jz9cp_4kjEVgwoA,The 3D Wizard,Useful & not so useful 3D prints. ,@the_3dwizard,2025-03-02T19:12:26.441162Z,,https://yt3.ggpht.com/W78jkMCg3FN1bpOOcJCn0_NPVqNMJmOWbLcfWfwiCYYbGLeSngnmpFT_0EtYWE-XoVvayKCL=s88-c-k-c0x00ffffff-no-rj,77721939,62200,94,False
