channel_id,title,description,custom_url,published_at,country,thumbnail,view_count,subscriber_count,video_count,hidden_subscriber_count
UCruBAK8koHhA8lN6X0-jT_Q,Nacho Elizalde,,@nachitoeli,2011-08-26T23:38:00Z,,https://yt3.ggpht.com/y0zbLi_Vf5fKMqM-x21Xa5reTTf_2Xe_sMTlx3iHprqcDYarJqQE56OftKzb8hX4Do1f3fcUTA=s88-c-k-c0x00ffffff-no-rj,1253074,23400,32,False
UCvPT50-CaL58ndfcfDiMDAg,Caro Trippar Vlogs,"Soy Caro Trippar o mejor conocida como StephT, de Buenos Aires, Argentina. 

Me encanta cocinar, la moda, el maquillaje, viajar por el mundo. Pero por sobre todo me encanta Vloggear y compartir mis aventuras con ustedes. 

siganme en las redes sociales ;)",@carotripparvlogs,2015-11-24T02:50:33Z,GB,https://yt3.ggpht.com/DR1zqQZIyqLPTU3xCOluERXv5tDUDNz7HhkRySXLg_8S7W1iF4kb6cOK1fE54IpAI5qLgIMM9PQ=s88-c-k-c0x00ffffff-no-rj,126331904,529000,1389,False
UCP2UzbdTBxMxyxyIdjtkCeg,Candy Bu,"¡Hola, Yo soy Candy Bu!
Bienvenidos a mi canal de jardinería, donde según mis experiencias les comparto todo lo que sé sobre las plantas. Admito que no soy una experta en el tema, pero gracias al amor que tengo por la naturaleza se ha despertado en mí ese instinto de #MamáPlantil que me ayuda a saber qué le gusta a las plantas y qué no, espero que juntos aprendamos cómo cuidar y tratar mejor las plantas, ellas son una parte muy importante de nuestro planeta 💚

Suscríbete si te gustan las plantas.
¡Todas las semanas subo vídeos!
Gracias por leer :)",@candybuplantas,2012-08-05T19:09:13Z,CO,https://yt3.ggpht.com/ijvfixqMsZ60De7YGluSJ-31X5mvECCfc7zXXGqjK6xtg7HDgW-AY7yWRd3suHGRkDgSwHRTkqM=s88-c-k-c0x00ffffff-no-rj,195860776,855000,1133,False
UCL6etcY_OIy_9sYOS26B36A,DanElCurioso,"¡Suscríbete si te gustan mis videos! 😎

Este canal está dedicado a proporcionar entretenimiento y llevar alegría a tu día. 

En mis videos, me dedico a narrar, explicar y reaccionar a contenido que encuentro gracioso, interesante o emotivo. Además de agregar comentarios originales y críticas, también realizo modificaciones visuales para darle un valor añadido y hacerlo más atractivo y entretenido. 😁
",@danelcurioso,2024-11-06T00:27:36.332701Z,,https://yt3.ggpht.com/lhifK9AF2piiFmpaWzby4Q3wCbQ2N15L-YzR0oPVlYvEPFurN96sH6lKmXylh_-jeXx26q91=s88-c-k-c0x00ffffff-no-rj,10475481435,5000000,5503,False
UCfDojw_FH-c00BOU9t4kibw,Sofi Agnone,REPRESENTANTE: www.latinfluence.com,@sofiagnone3086,2013-12-25T22:41:51Z,AR,https://yt3.ggpht.com/ytc/AIdro_kMw7hypvK-Eba3GhD0xYilvf8dqTFj16O8Qf0V52icc_I=s88-c-k-c0x00ffffff-no-rj,324679660,1250000,508,False
UCybQC71NFJQtHXANcP2IVqw,Papryka,,@soypapryka,2021-03-01T16:50:36.685969Z,AR,https://yt3.ggpht.com/-IxTN4BCHtaejO1tk6eK1wQO56gQmGp9bnK-Papv0V0gISsp9aliuoubAmDQAcg7l6yr1DpxMg=s88-c-k-c0x00ffffff-no-rj,3632674,63600,108,False
UCOBx8y7hTi0q7AGaZEqPKKg,Ruthi Family Vlogs,"[VLOGS DIARIOS] Se parte de nuestra vida diaria aquí en Japón, somos una familia Mexico-Japonesa, una Mexicana casada con un Japonés y 2 hermosos hijos, vive nuestras aventuras, anécdotas y se parte de nuestro diario vivir donde la mezcla de 2 culturas tan diferentes se plasman en un hogar 🤗

Business Mail Only: ruthisanproject@gmail.com 

Mi otro canal Sobre Japón: https://www.youtube.com/channel/UCDxfRxL-xeKmJp_-H4gZo0A",@ruthifamilyvlogs,2015-03-17T23:38:08Z,MX,https://yt3.ggpht.com/ytc/AIdro_n683qFL6COXjR1HeVUE0v8NxQjR6QSJLGAxeWicOUCQQw=s88-c-k-c0x00ffffff-no-rj,667956460,1350000,1921,False
UC95TM9CrBuHikrDHiE2F4TA,Tini Dominguez,,@tinidominguez,2013-06-08T20:16:28Z,,https://yt3.ggpht.com/_Tm8oVA0wwVg2jbfAPS5qg3n_WNg037eZU8RcCYx4GQc5zPhfvryg8EeRmA4EkVuF79Zeff-i1w=s88-c-k-c0x00ffffff-no-rj,52710934,861000,213,False
UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,I make videos.,@pewdiepie,2010-04-29T10:54:00Z,JP,https://yt3.ggpht.com/vik8mAiwHQbXiFyKfZ3__p55_VBdGvwxPpuPJBBwdbF0PjJxikXhrP-C3nLQAMAxGNd_-xQCIg=s88-c-k-c0x00ffffff-no-rj,29502470705,110000000,4663,False
UC2H2On84uPKhwmDgfG-0Cow,Elflacodelacf,"Aquí encontraras videoblogs, motoblogs, candeleo y humor, para que la pasen rico ❤ 

",@elflacodelacf,2025-01-06T15:30:02.763749Z,,https://yt3.ggpht.com/mhgcWHNSh0t_Jy5NEdvzkz7iy7z52fLdNLK-9dP9w810LSc8Lbrn-NQVehdrPyrMCLKavhj9gA=s88-c-k-c0x00ffffff-no-rj,17078507,32100,67,False
