channel_id,title,description,custom_url,published_at,country,thumbnail,view_count,subscriber_count,video_count,hidden_subscriber_count
UC-B2Lh9k6pcnzGKQ9jg7GCA,Guilhermedodf,"Espero que gostem dos vídeos, aqui eu posto o que gosto de assistir. sigam para+",@gulhermedodf,2024-06-22T02:19:07.540553Z,,https://yt3.ggpht.com/uoCd82kpeu9_r9KUVxyOMrEeWuOj5uYxjhdXr7ky-g7K2LEHL5A__AfC7uT_FtMgE7dXkzXU=s88-c-k-c0x00ffffff-no-rj,740735797,778000,1220,False
UC9veVNyoWt960EQuyOOD3yQ,Fabia Lopes,"Oi meus amores, tudo bem com vocês? Sejam bem vindos ao nosso canal! 
Aqui vocês verão de tudo: Produtos, Comprinhas, Vlogs e muito mais!
Tudo gravado sempre com muito amor e carinho para aqueles que me acompanham! 💛✨

Meu Canal de Stories: https://www.youtube.com/@storiesdafabinha

Obrigada por assistirem! 🙌🏽

E-mail para parcerias:
💌 contatofabialopes@gmail.com 💌
",@fabialopes,2007-11-13T14:20:30Z,US,https://yt3.ggpht.com/CH1kroG2dvLzT6sLy6fqD5YBFznZWkiz0N07tKjvo6aPbNfrt-S9oXSurFND43OmUCb4231qvQ=s88-c-k-c0x00ffffff-no-rj,168005569,684000,2177,False
UCW8zHhs15WaXEwftimepwUw,Emilly Vick Central,"Aqui você encontra um espaço cheio de alegria, criatividade e boas ideias. A Emilly compartilha vlogs, dicas do dia a dia, desafios, trends, makes, lifestyle e tudo o que inspira sua rotina.

O objetivo é divertir, motivar e criar uma comunidade onde todos se sintam parte dessa jornada. 💖

👉 Se inscreva, ative o sininho 🔔 e venha acompanhar cada nova fase dessa história.
📌 Novos vídeos todas as semanas!

GRUPO DA EMILLY VICK
https://whatsapp.com/channel/0029VbBYLMF3mFY10wfShO3l

INSTAGRAM
https://www.instagram.com/turma_do_rosasfc?igsh=MXdqMTBxNXY5b2I3Mg%3D%3D&utm_source=qr

TIK TOK
https://www.tiktok.com/@emillyvickstory?_t=ZM-8zt4E0pPb32&_r=1

",@emillyvickof.centralfc,2025-01-05T15:46:07.935505Z,BR,https://yt3.ggpht.com/4Vd0cAhfYeqFOdI9n52DIg5qt8EHOr7wD9b1_6NwpyV5A184ZnpW2MyG57tgqqGFJyOR0jQdvQ=s88-c-k-c0x00ffffff-no-rj,1334677636,1530000,7561,False
UCr_eFVLgbvv_DC2KUPugNsg,Lives do Jon,Este é o canal Oficial de cortes do JonVlogs,@livesdojon,2016-08-02T18:32:36Z,BR,https://yt3.ggpht.com/nkZ3naG6v9R8IubCHUJhx-2P_5pXO6tSFSzExpUVj_AJDMaGpAKAJKGwegk_cWsqo2xYdURs=s88-c-k-c0x00ffffff-no-rj,130319805,997000,1750,False
UCrWZ4a-jzE0OG6_xLxL3nfA,FRANCIELLE NOGUEIRA,"Francielle, Lincoln, Joshua, Noah e Olivia. Nossas loucuras, tretas e desafios através de vlogs feitos na nossa casa.
Tem comida, tem fofurice, tem perrengue e muita vida real.",@franciellenogueira,2012-11-29T16:49:38Z,BR,https://yt3.ggpht.com/74h9bbQGI6hORB10I7fbkgteflyqsDniy1u2X0YcV0FoY4f2FoGHq2w9T0uQ5Qvm9oEDGpzvsg=s88-c-k-c0x00ffffff-no-rj,114047955,746000,1399,False
UC4Mc_b1qLmFQmykFVifIzaw,Nicole Prazeres,"Salve Salve!
Sou a Nicole Prazeres, comecei no YouTube em 2015 e desde então crio conteúdo para as redes sociais falando sobre beleza, autocuidado, estilo e mostrando como meu lifestyle pode te inspirar no dia a dia! 

♡ CONTATO PROFISSIONAL: comercial.nicoleprazeres@gmail.com
",@nicoleprazeress,2015-08-22T22:24:09Z,BR,https://yt3.ggpht.com/6TBEORRKEXteW91P4o9l8TVttDFE77cpJw7p6gCYhyZKaGG-rPB2RCCpT4oXt2_SlLXSwLhdk1A=s88-c-k-c0x00ffffff-no-rj,87386091,670000,1155,False
UCOxFE7hvaW60zq3br-xDYxQ,Kathleen Sassaki,"✨ Vídeos todo Sábado e Shorts de quarta a domingo!!

✈️ Viajamos pelo Brasil e pelo mundo em busca de lugares incríveis, experiências únicas e comidas que valem cada mordida!
Se você ama explorar novos destinos, descobrir culturas e pegar boas dicas de viagem, esse canal é pra você. 

🎯 Se inscreve e vem viajar com a gente!
",@kathleensassaki,2010-01-12T18:47:03Z,BR,https://yt3.ggpht.com/ZIDxD6lIa6cuqvkxdIcPgjksm8lclJFk2mjRGmtPGlv0aLV0_tQfwhr1UDJ1dlKiHn1Dgxw9Xw=s88-c-k-c0x00ffffff-no-rj,4983045,16200,137,False
UCKQj-Ea4gP-xT74X5nbfd3w,Yay Produções,"Há 13 anos publicando vídeos novos (quase) toda semana! ☺️

Email para trabalhos: contato@karolpinheiro.com.br e contato@maquinobrega.com.br.",@yayproducoes,2013-07-06T14:42:26Z,BR,https://yt3.ggpht.com/gh-2SNIds5jCWSHmb2FoGHAsSgBwb9fjnoy5yYh_1FNt_F6_316JL7H-lSYHfcKU4gONrXAhsVA=s88-c-k-c0x00ffffff-no-rj,170894341,1220000,1302,False
UCIDpGB1205UNbOPCndmmdNA,May Suzuki,"🇧🇷 Conheça o meu mundo 🇯🇵
Oi, pode me chamar de May! Sou arquiteta e adoro viajar, conhecer coisas novas, experimentar culturas e comer muita comida boa. Venha comigo pelas minhas jornadas, não vai se arrepender. 
",@maykorita,2015-06-12T12:01:44Z,BR,https://yt3.ggpht.com/eEe0yd6zwqniYe5NwQowTJDgtPsXr61isNNLXlWaLTg8-4avqgK0L-TEq7KPWxaaO-hI5m06fww=s88-c-k-c0x00ffffff-no-rj,14485969,40300,551,False
UCAhDJ2q-x9FlcAR5uu7T5Tw,Josiane Szewczuk - Chácara Vale dos Sonhos,"Oii, meu povo! Eu  sou a Josi e espero que curtam o canal! 
Se você ainda não for inscrito por aqui, INSCREVA-SE para me dar uma forcinha... 
Ativem o sininho que é muitoo importante e sempre DEIXEM O LIKE!!! Pra eu saber se estão curtindo me ver por aqui hehe...Sempre faço meus vídeos com todo carinho e sou muitoooo grata por cada inscrito que conquisto... OBRIGADA DE 💙",@josianeszewczuk,2016-05-17T11:15:48Z,BR,https://yt3.ggpht.com/dVfu436gvSf6HEJGjyzCT0mZ7ueG58hKF_hlxBdXxg7V7rh-7k5YrSGy_CGOAXg0LULjUWk2=s88-c-k-c0x00ffffff-no-rj,29652876,161000,617,False
