channel_id,title,description,custom_url,published_at,country,thumbnail,view_count,subscriber_count,video_count,hidden_subscriber_count
UCHDV3JN5aqxAy9hwTTVHJow,Skorpion Gamer,"Canal dedicado a entretenimento com foco em gameplays! . Inscreva-se e faça parte da Família Skorpion

Siga-me NO INSTAGRAM PARA NÃO PERDER AS NOVIDADES: https://www.instagram.com/skorpionoficial/

Parcerias: comercial@agenciacurta.com

",@skorpionoficial,2011-10-15T00:47:24Z,BR,https://yt3.ggpht.com/_jgpyEk5nGbd19k64DgQDFft5M6pzykhW-xJJyU4p_Opi09-a-HR4VjosPYj9GlT7a635X0z=s88-c-k-c0x00ffffff-no-rj,2678255998,7210000,4509,False
UC1uBG4BBlODRoiX_sHLL2vA,Dedeco,"O canal Dedeco é focado em futebol virtual  (EA FC 25, eFootball e PES 2021) com várias séries criativas e inovadoras, exemplos:

- Campeonato de pênaltis e faltas;
- Investindo 1 bilhão em clubes brasileiros;
- Master Leagues ou Master Ligas com Madureira, Paris FC, Criciumas, Schalke 04;
- Rumo ao Estrelato;
- e Diversos experimentos 

Inscreva-se no canal e acompanhe o nosso conteúdo diário aqui no canal Dedeco.
",@dedeco,2014-06-26T22:18:14Z,BR,https://yt3.ggpht.com/rqWbBVvYWznhL7GjzjQNnTPFPMI1pNhNKG8O18JnfCbrhxi4Eay_1ELGBQ1GGgVZKBvOm2fS=s88-c-k-c0x00ffffff-no-rj,310556926,1130000,2962,False
UCoFKYMbLSeoaihFmDuHAcgA,Lajota,"☁️ Vídeo todos os dia às 10:30 ☁️
☁️ A casa da Névoa ☁️


Contato Comercial: lggj@pulliginfluencers.com.br

",@lajotanevoa,2024-01-26T15:38:36.902251Z,BR,https://yt3.ggpht.com/z_Kj0B8zknKicVssNv1ZfkeVv68W9qNBoCt6aioJQpnCLGLdHYcD9cUjnLgd4llZGoeX5Va2=s88-c-k-c0x00ffffff-no-rj,31960431,306000,452,False
UCOQmBVfATKImz1du_L4jIeg,Eu Hipe,Última tentativa ,@euhipe,2022-01-21T20:50:20.326214Z,,https://yt3.ggpht.com/5KtfCntzpMCvEadnL42buxCAiJbDt0fXfjAKXJSCMw8iJ-nVqC1OsEPJjV7A_q04nhlJAea_7w=s88-c-k-c0x00ffffff-no-rj,187052203,1960000,174,False
UCEs5MQjXJq27-X2vgdwtYDw,Dagar,Me encanta jugar Minecraft con mi amigo Nacho,@dagar-minecraft,2022-11-19T12:00:11.248123Z,ES,https://yt3.ggpht.com/5w4g6RW-OqrpxdtCQgrrqfjrY0XR5yhu7y32xv6cBWT_AuPdnhA9UT8xn1rAQMs8c2k9HEhPa1I=s88-c-k-c0x00ffffff-no-rj,2436215109,5710000,645,False
UCYOYmRepfU8FHb97CJvnV8Q,Renatows,"Contatos Comerciais:
renatows@mecinc.gg

Apenas um cara seguindo o seu sonho... fazendo videos dos meus jogos favoritos.
",@renatows,2012-04-29T17:59:50Z,BR,https://yt3.ggpht.com/EIUZhLjLxiE45QQr1gpWibDcRwSu1eSLebD3lU2V77Jc8xnr7KZS98nfXWeK6AxLM6LYiJs7eg=s88-c-k-c0x00ffffff-no-rj,47633652,442000,261,False
UCokVWwbwRE3TCZVlozOR3vA,Tio Gus,"Olá, me chamo Gustavo! moro em São Paulo, e faço vídeos sobre Brawl Stars e raramente sobre outros jogos! gameplay, vozes engraçadas entre outros!

para contato profissional: tioguscontato@gmail.com",@tiogusoficial,2007-01-13T21:08:40Z,BR,https://yt3.ggpht.com/ytc/AIdro_lgXxN9ePQmLPbfjmjOb3qGxUB9kKcMO6u4ovIh3Ba54Uc=s88-c-k-c0x00ffffff-no-rj,98513655,629000,2227,False
UCahSZLTHSIHKBmXGf1iVC3A,AIMZE,"We are LIVE right now playing the viral Roblox game +1 Speed Keyboard Escape | Candy & Chocolate 🍬🍭

⚡ Every second the speed increases and the game becomes harder and crazier! Watch insane Roblox gameplay, funny moments, impossible escape challenges, epic speed runs, and live reactions!

😱 Can we survive all the difficult levels and complete the impossible Roblox speed challenge LIVE? Stay till the end for crazy and hilarious moments!

🔥 IN THIS LIVE STREAM:
✅ Roblox +1 Speed Keyboard Escape Gameplay
✅ Candy & Chocolate Escape Update
✅ Insane Speed Challenges
✅ Epic Escape Adventure
✅ Funny Roblox Moments
✅ Live Gameplay & Reactions
✅ Viral Roblox Live Stream

💥 If you enjoy Roblox gameplay, Roblox live streams, and trending gaming content, then this stream is for you!

🚀 LET’S MAKE THIS STREAM GO VIRAL 🚀

👍 LIKE the stream
🔔 SUBSCRIBE to Aimzff7 Plays 
💬 COMMENT your favorite Roblox game
📢 SHARE this stream with friends

",@aimzplayz7,2021-09-24T12:17:51.924324Z,AU,https://yt3.ggpht.com/kTELgUB_AyCnXa27_BnPSfuvrHbzxtVBNKxxeMGeMqICFSk04tGr5ZqRHV9wlPQFU3DBDiLV=s88-c-k-c0x00ffffff-no-rj,2015510,40000,31,False
UCebRa_3r9QtaTNpKvpTQ8Nw,KingOfYouTube,"Se inscreva no canal! (E ATIVE O SININHO) 🔔

⭐ Contato Comercial
✉️ WelixComercial@gmail.com

⭐ Para Fãs
💌 WelixMensagens@gmail.com

© Não re-utilize NENHUM vídeo, thumbnail ou identidade visual do meu canal sem autorização.
",@kingofyoutube1,2015-01-03T16:58:22Z,BR,https://yt3.ggpht.com/WAX0Y0yuH4VM5KTUV1xHOLJIX09ode7To1h0sPDfR_IjYHqRYjATVEdsaedhL6wCsgvXRU9SEA=s88-c-k-c0x00ffffff-no-rj,932354873,5140000,4704,False
UCUZfhX79dQrJvAgYefiXCCA,Flow Games,"Viva o hype com a gente! Notícias, eventos, reviews, dicas, esports e muito mais!

📩  contato comercial: comercial@grupoflow.media

FLOW GAMES: de segunda a quinta; 
FLOW GAMES NEWS: toda sexta-feira; 
VÍDEOS: todas as semanas. 
------------------
Acompanhe o Flow Games em todas as mídias: https://linkin.bio/flowgamestv/ 
Acesse o nosso portal de notícias: https://flowgames.gg/ 
------------------
📬 CAIXA POSTAL 80154 | CEP: 03350-970 | São Paulo–SP 
(Especificar que é para o Flow Games)
------------------
ANFITRIÕES

Davy Jones
Instagram: @odavyjones
Phoenix
Instagram: @PhoenixBRnnf
Thais Matsufugi 
Instagram: @ThaMatsu
Cross 
Instagram: @crosstossaur
Bruno Micali 
Instagram: @micalibruno
Zero
Instagram: @otiozero

O Flow Games não autoriza o uso de sua imagem, voz, áudio ou cortes sem prévia autorização. Qualquer uso não autorizado, ainda que alegado como 'fair use', fora das políticas do YouTube, constitui violação de direitos. O uso indevido poderá ser objeto de medidas judiciais.
",@flowgamespodcast,2022-02-18T00:00:33.643657Z,BR,https://yt3.ggpht.com/kpbnQu3naKfLxcvSS2FSrdJF2fD2NBNfxLmUKfoYWJxdO85Utr0ZJatvNnouOvF1gvftI1J5=s88-c-k-c0x00ffffff-no-rj,225059224,815000,3298,False
