channel_id,title,description,custom_url,published_at,country,thumbnail,view_count,subscriber_count,video_count,hidden_subscriber_count
UCii5lcmP8kpvRikHN1HDiAg,Aura Latin,"Aura Latin - Music in Lyrical Way.
We create lyric videos that bring Latin, Latin-pop, and Latin hip-hop to life 🎶 From reggaetón beats 🔥 to soulful Latin vibes 💃, it’s all about rhythm, passion, and pure entertainment - hechas con amor por la música ❤️ (made with love for music).
",@auranetworklatin,2020-05-20T19:16:03.556734Z,ES,https://yt3.ggpht.com/33-4L-koIybm95ySTgh8PnijMZwR0FNpPHAZpOkLXSlrxYi6IQsr5pM6LKELeNGOR_vLqScrRg=s88-c-k-c0x00ffffff-no-rj,119502741,116000,1502,False
UCsSP7Z7KzAunS8e2J_svClw,Fatt Smaxk,,@fattsmaxk,2019-10-31T00:02:26.997991Z,,https://yt3.ggpht.com/li4PeXXz9yq0XCFsyGtl9cIOKlBf73wKTt_K8Vdm8fz25hhvHqUsVnalKkI-UXOi1DS-kRcQIoc=s88-c-k-c0x00ffffff-no-rj,19494707,37300,48,False
UCm7mbvc5QOn5JzkeCrk-wdw,Luis R Conriquez - Topic,"El Cantante y Compositor Mexicano De Corridos, Luis Roberto Conrríquez Es Su Nombre De Nacimiento, y Su Nombre Artístico Es Luis R.Conriquez. Nació Un Febrero De 1996 En Caborca, Sonora. El Artista Fue Firmado Por La Disquera K Music Desde Sus Inicios y Ahora Es Socio De La Compañía Que Apoya A Mas De 15 Artistas De Diversos Generos.",,2018-02-04T15:44:10Z,,https://yt3.ggpht.com/Y6Js_ljHvK4tbWub0_MhCYpeCw1IX1B1ZThxaukTU_bUAXItq9ZhWBPSRN_FpN2-PwLRPjBu=s88-c-k-c0x00ffffff-no-rj,1825743847,57600,551,False
UCVugnNyJDDZSmxqevCHhkSQ,Flow Firme,"Banda

Flow Firme
Regional VIP
Music VIP








Grupo Firme,Grupo Firme El Roto,El Roto Grupo Firme,El Roto Firme,Firme,Grupo,Grupo Firme Corridos,Grupo Firme En Vivo,Grupo Firme El Amor No Fue Pa Mi,cada vez te extraño mas,ni el dinero ni nada,corridos 2019,corridos firme,el roto,corrido el roto,El Guero Grupo Firme,Guero Corrido,El Guero
Grupo Firme Descuide,Grupo Firme Official Video,Grupo Firme Video,Descuide Grupo Firme,Descuide New Single,Grupo Firme,Grupo Firme Music,Grupo Firme Video Oficial,Grupo Firme Nuevo Video,Grupo Firme New Video,descuide montez de durango,descuide de tu amor montez de durango letra,grupo firme el barco,grupo firme hasta que un dia,grupo firme libro de recuerdos,grupo firme me muero,grupo firme menti
corridos tumbados
natanael cano
peso pluma
fuerza regida
Junior H
luis r conriquez
regional mexicano
rancho humilde
doble p
corrido sad
Oscar Maydon
Neton Vega
Xavi
Calle 24
Tito doble p
Tito Double P
Marca MP
corridos mix
nata montana",@flowfirme,2025-11-09T19:12:26.063227Z,MX,https://yt3.ggpht.com/laFuDblo3ZTk1GBrZqRXJ0aGIm6jv9ZFC0Yf6pg2eqr016CCc-DpLFd08VHGpuRxCO1IR1RKrA=s88-c-k-c0x00ffffff-no-rj,14422867,11800,74,False
UCV0pIPt5HFfulonNog3cz1A,G Herbo,"“It's like finding your roots, getting in touch with your old self and that hunger you had when you first started, the energy that made the world fall in love with Lil Herb,” says G Herbo of his new project, Lil Herb. Named after the moniker he broke through with 15 years ago, it’s both an album and a time machine. After helping invent and globalize Chicago drill, launching the Swervin Through Stress nonprofit, and scoring his biggest hit “Went Legit” off his 2024 mixtape Greatest Rapper Alive (13M direct-to-fan streams), Herbo is now reaching back and looking forward. He recorded 100 songs over a year, revisited old favorites, and returned to Chicago studios with his day-ones. The result blends soulful No I.D.-crafted hip hop, menacing drill, and a rare Wyclef Jean feature—plus a reunion with the late Juice WRLD.  “I'm at the finish line… I'm in full control of my destiny now. I've finished the marathon I started when I was 16, when I was Lil Herb.”
",@gherbo,2015-11-19T16:07:36Z,US,https://yt3.ggpht.com/zR9chniN7USOtxOWHRfmTdK8Z2LzhTPI4CsJveiWTQH8NezC8rebOjh-zLO-jqZnNCrHmFwxp_g=s88-c-k-c0x00ffffff-no-rj,1681952013,2010000,390,False
UC4Um_x-Py3W1WFdMmxACOmg,Official DeeBabyTV,,@officialdeebabytv4721,2018-02-19T02:56:16Z,US,https://yt3.ggpht.com/_uqoXZiRwLe7qYK7y0HBTr0ut7GT2u7X93GEUqN2xV2wh2c-ChqgQQ7g_lF-u-vBODHaMNDMoQ=s88-c-k-c0x00ffffff-no-rj,606832582,521000,123,False
UC9CoOnJkIBMdeijd9qYoT_g,Ariana Grande,"petal 7.31 . ꕤ ｡˚⋆ preorder now
",@arianagrande,2007-01-22T01:53:12Z,,https://yt3.ggpht.com/hK5f1t-mCu2WrNg3WPSrS5rySMl-wT0z3wNZuIWvC3gPtM4glWNszP0LthUxBcZVxgWVs6rq=s88-c-k-c0x00ffffff-no-rj,32032713272,57300000,241,False
UCxE5jEls-T0QtlTHT8lI1lw,OliviaRodrigoVEVO,,@oliviarodrigovevo,2016-10-31T21:35:38Z,,https://yt3.ggpht.com/mbeWP8WeRfmG0WFCIk3PDfVYdGaTthp_JjLrYCdRG-20DdfjHka2jhHUBmO6ATXSUmnaUuZiDQ=s88-c-k-c0x00ffffff-no-rj,3963900894,245000,91,False
UCw4NZm6hgJ0Gxwep1zBrpfQ,YG,Official YouTube channel of YG!,@user-v1i8i,2011-12-12T23:16:10Z,US,https://yt3.ggpht.com/Nbjy8iZQc024UU5aRElcWzHEeOGBOjKaNb614SxK_JYKVEVbP2DAaldtaJeSwRBZRAB8x6BSTA=s88-c-k-c0x00ffffff-no-rj,2674596921,5040000,74,False
UCYLNGLIzMhRTi6ZOLjAPSmw,Shakira,#LMYNLWorldTour,@shakira,2005-10-16T09:08:20Z,,https://yt3.ggpht.com/FhrbXrCCkXlRFrTlJR6uZMzZO0PvnUoQdqK2b920BF6IjDsScsYwixMcLQHtwDy-CnWAWB0yiD4=s88-c-k-c0x00ffffff-no-rj,36257531438,50600000,409,False
UC7ktB55NdCnoqFhGcpQ-Q5g,KATSEYEVEVO,"welcome to KATSEYE world 🌐
watch Pop Star Academy: KATSEYE on Netflix",@katseyevevo,2024-08-09T17:08:00.282722Z,,https://yt3.ggpht.com/Hj1XtrSaFhZn4jWtIQZ7-hM5kogZy6XcvWsJ1o2p52pK4U8H0ufMPSOzQn1AriMFe0YsxWje5UE=s88-c-k-c0x00ffffff-no-rj,55625553,3520,17,False
UCB8_0QUp1PMLEi6DRiGn_Ng,Keller MX,"Bienvenido a Keller MX 🇲🇽, tu canal dedicado a lo mejor de la música mexicana.

Aquí encontrarás letras, éxitos, clásicos y los temas más nuevos del regional mexicano. Aquí están los mejores corridos, banda, norteño, sierreño, rancheras y mucho más.

Suscríbete a Keller MX 🇲🇽 y disfruta de lo mejor de la música mexicana todos los días.
",@keller_mx,2026-04-01T16:38:01.098453Z,MX,https://yt3.ggpht.com/m1hgKRnlDdNJVpgabbuZOP1pfhoCY-aHqBspktzMIxmcK5SP4Uzh_ckGfUVNB8LoWBxnVRNuNUA=s88-c-k-c0x00ffffff-no-rj,43394953,11100,46,False
UCj1EfO3tUyVxOPnWlyKCBBQ,Tito Double P,Double P Records,@titodoublep,2023-06-05T22:59:39.669866Z,MX,https://yt3.ggpht.com/35nINBXOwBLHwLZiW9BQcfvo8a-_3OyJ1nSf_OL0ZNY_h_fpO_6AJwK-flmfQr_9lpbXa4BtBQ=s88-c-k-c0x00ffffff-no-rj,5815090036,3370000,145,False
