channel_id,title,description,custom_url,published_at,country,thumbnail,view_count,subscriber_count,video_count,hidden_subscriber_count
UCxIswytsOwtuE1g1EQ0TM4g,Happy Reels,"✨Welcome to Happy Reels!
It's the ultimate paradise for emotion junkies and adventure drama lovers!
🎬We specialize in crafting uproarious mixed - media compilations and spotlighting those unforgettable, high - octane comedic moments:
· Fantastically imaginative plot fusions that defy all expectations
· Gut - busting, cross - universe interactions between beloved characters
· Each episode will bring you back to those adventures and emotions
· Relive the most hilarious escapades using the most skillful editing. Subscribe now and get ready for weekly fun!
",@happyreels-movie,2023-01-06T02:41:06.86388Z,US,https://yt3.ggpht.com/0fOFCOyNif9ecaMzrs5n_LVQU2rkEJPR2RUhhAgxHJaEhiSGRjq2YF3Zro6dyKMIzAQSM4VO=s88-c-k-c0x00ffffff-no-rj,141445835,289000,185,False
UCWcnUl5Sk7mWzSpQTu-gMhA,QuickBooksStudioUK Hub,"Welcome to the channel!

This is a fan-made editing page featuring clips and moments from various dating shows, social experiments, and online content creators. Original sources are credited in video descriptions. These edits are intended to highlight interesting moments and help viewers discover the original videos and creators. Channel is not affiliated with any of the creators featured. All rights to the original content belong to their respective owners.

No harm or infringement is intended. If you are a content owner and have any concerns regarding content on this channel, please contact me at: tatsukifrancois@gmail.com
",@quickbooksstudioukhub,2019-03-11T14:01:38Z,,https://yt3.ggpht.com/G52bFinJGlgmoNPT-fMRT4II2bo1VWbDW_mmPatLxjnL3aLdeXT6jOJW9e0gNOb6Z3fALRpi=s88-c-k-c0x00ffffff-no-rj,50227622,10300,33,False
UCzvG5j56HjLv6aTtxkGoOmA,ONETOUCH,,@onetouch-you,2025-02-22T08:02:03.947473Z,US,https://yt3.ggpht.com/hJ0uIMkd525ocX8aMRVKY_sUF8aglPWPjjvda9BjrmcVkv2qZkic30szokQGLimb1NupdzQ=s88-c-k-c0x00ffffff-no-rj,132523642,50400,406,False
UCaNBqhTIncXvzJuIOncPwMQ,Poclce Mouse-Star,"I will spend my life patiently creating police-themed videos.

This channel explores the inner world of a police family—silent power dynamics, generational conflicts, and the tension between personal emotion and professional duty under pressure. Through carefully crafted editing, I focus on atmosphere and storytelling rather than superficial shock or exaggerated drama.

The real tension here comes from legacy and change, responsibility and sacrifice, and the consequences of every decision—not simple judgments of right or wrong. Justice is not just a duty, but a belief passed down through generations.

I focus on the intersection of law, order, and family responsibility, where the deepest conflicts arise not only from cases, but from differing choices within the same bloodline.

All content is designed to deepen narrative and mood, revealing the fragile balance between human nature and the systems meant to uphold order—presented through carefully edited transformative videos.


",@poclcemouse-star,2025-10-25T16:32:15.23553Z,BD,https://yt3.ggpht.com/djmab37CXHDqE0_b4ACXbomU8b8Eq-catpOcRF1lX_qBaRy6VhqGPOGObcJkhDDWgLxjNU84=s88-c-k-c0x00ffffff-no-rj,51123730,20900,66,False
UClhAmQld6573IKBRLgRxaMA,Clip Architect,"🎬 About This Channel

A channel dedicated to the most intense and powerful moments from films and series.
No long build-ups — only the highlights that hit hard.

🔥 What you’ll find here:

High-tension scenes
Emotional and psychological conflicts
Unexpected twists
Memorable lines and moments

⚡ Fast-paced editing
⚡ Strong emotional impact
⚡ Pure storytelling experience

Subscribe and stay tuned for more.
",@cliparchitect-l5q,2025-12-25T03:34:47.555864Z,US,https://yt3.ggpht.com/20yQa7xveUSwhu46BijYRGdqqwmkwCsoRLVNfsYX5IouijW8Txk2WSNOdwPAAQyXPLervKSaIn8=s88-c-k-c0x00ffffff-no-rj,200946041,35800,127,False
UCGl14u6-U5QvIIGrexF5YXw,sdfgrthy,,@sdfgrthy,2026-04-25T03:25:10.052224Z,US,https://yt3.ggpht.com/sNGpcGf5cmF8H6tm15Sh_EREyYWrhQkRSVjsI5ZOdJ5NxI8w0jTJigySSQiNA3AAYD-P5CY4=s88-c-k-c0x00ffffff-no-rj,96978423,17400,70,False
UCaDSB4Sl5JkdnXjKgQ2g38Q,The Panther Watches,"Daily movie shorts incoming. Fuel the grind 🔥

Breaking down movie secrets, trivia, and hidden details from every corner of cinema — from viral scenes to underrated moments.

Copyright Disclaimer:
All footage is used under the principles of Fair Use (Section 107, U.S. Copyright Law). This content is transformative in nature — created for commentary, education, and entertainment. All rights belong to their respective owners.
",@thepantherwatches,2025-06-30T15:19:18.554339Z,PH,https://yt3.ggpht.com/U05LYqxHJYAoO6Wvl2HBeh4ZGKo3Xs0KngmjrlXmIYqiudxHOL7NR75Vfk2HoB_-EhSQc8ipaA=s88-c-k-c0x00ffffff-no-rj,1153769402,55200,1328,False
UCCSZD8stPfc3g0WMJgMRanA,Female Marlon,"posting the best streamer moments!

femalemarlonn@gmail.com ",@femalemarlon,2023-07-02T00:21:52.114554Z,US,https://yt3.ggpht.com/IxibpfYeddbMT_Ipp9UKIuA9OXBK6mVTRiyUuYK157rjjjRqq-O_jxBeCbHnkxcuEYto7H15xQ=s88-c-k-c0x00ffffff-no-rj,182395717,43200,132,False
UCv6D5kqdjeG4mJrsL0HMLpg,Sato,"A guy who explains random facts in a simple way
",@satostories,2024-01-21T10:13:31.819835Z,US,https://yt3.ggpht.com/cN7USYKnbApuRImB95iVOq-mmK-fWjIR9vlpBRr7WqKcFyzC-VnK4YUdf29_C19au2QVE5uKD3A=s88-c-k-c0x00ffffff-no-rj,11979681,1110000,43,False
UC3mGhLq57s_o9dTdwTz00rA,Chyler Emery,"Welcome to the Official YouTube Channel of Chyler Emery! This is a family friendly channel where we will share shopping hauls, viral makeup and skincare products as well as our favorite products from Ulta, Sephora, Target and more.

Follow me on all socials:

TikTok: https://www.tiktok.com/@chyleremery
Instagram: https://www.instagram.com/chyler_emeryy
Instagram: https://www.instagram.com/chyleremery

🩷Boost me on Famous Birthdays🩷 

https://www.famousbirthdays.com/people/chyler-emery.htmlu",@chyleremery,2020-05-29T15:25:02.391127Z,US,https://yt3.ggpht.com/i8FiJgIm0nIZGvRy3ZT07OfBf-S9rTA-PiMR0X3ooK9vgaK_BuMYO2EvvWEq8u5GoD5CX4fn_g=s88-c-k-c0x00ffffff-no-rj,1592231799,914000,1176,False
UClAa0YLrW4MaIKOWaeZR9Xg,mmmjoemele,"New VIDEO every TUESDAY and FRIDAY at 11:00AM ET! 
",@mmmjoemele,2020-02-04T02:54:20.698182Z,,https://yt3.ggpht.com/F6bRAdO8YZZ_VEq5L5TBEjWDMfVV9kCyQS5F7imi7U1_v1YGsJ36xDh6xsA_Gp7-OE-mjPbt=s88-c-k-c0x00ffffff-no-rj,9023853203,10100000,1672,False
UCnSWkrRWNQWNhDusoWr_HXQ,SML,"Welcome to the official SML channel!
We will be uploading original content every week!

For business inquires, email us at info@smlmovies.com

GO BUY SOME MERCH: http://www.smlmerch.com
",@smlmovies,2012-03-09T04:19:56Z,US,https://yt3.ggpht.com/ytc/AIdro_k6SLjJSn3WK3H2a0NjA3GYM7mdIhr5mBeNqKF_tWSzvrE=s88-c-k-c0x00ffffff-no-rj,7503704427,10100000,731,False
UCwWhs_6x42TyRM4Wstoq8HA,The Daily Show,"Jon Stewart and The Best F**king News Team host The Daily Show, an Emmy and Peabody Award-winning program analyzing the biggest stories in news, politics, and culture through a sharp, satirical lens.

The Daily Show airs weeknights at 11/10c on Comedy Central and is available to stream the next day on Paramount+
",@thedailyshow,2016-05-26T18:41:28Z,US,https://yt3.ggpht.com/clBZ7D-wYk_ysfU_X0U2GAN3lAxkP5drwADfpuqvSrbPzkcemCXx9XQV8XEXqjSK3uMYiReJPQ=s88-c-k-c0x00ffffff-no-rj,9326065609,13900000,8859,False
UCTlYABkPqkB0bJwtMxDQGMA,Quick Take,"
subscribe if you also like finding cool details in movies (⌐■_■)
",@itsquicktake,2025-07-27T07:46:31.99335Z,,https://yt3.ggpht.com/3oAD3s1_CHob-LT-bPTICt04aFMgXim6d26tUwR08EJ3OffIMoE_ESNxscM6mk9_FxR3XDEl=s88-c-k-c0x00ffffff-no-rj,195696519,164000,219,False
UCukNqkkPLIBakMKNG-89Bmg,昕昕,,@xinxin889,2024-01-24T13:10:17.001508Z,US,https://yt3.ggpht.com/aY2k5ITpEECnTAg9X2rrbNHB_VYKSIlmcpOEIEUYw0ZZ932BqbqIquiIdEetZ8cVjvhzESAD1ek=s88-c-k-c0x00ffffff-no-rj,14979905617,10900000,455,False
UCpYPIBCCAPQhXVExtRJWx4g,Local Big Time Public Access Television Show,"The Local Big Time Public Access Television Show is about Two Brothers from Vermont Analyzing the Absurdities of Everyday Life. We Collect Everything Pop Culture, Mostly 90’s & 2000’s, All Sports Trading Cards, and Video Games.  We Love to Make People Laugh and We Try to Find Cool New Snacks, Food Creations, New Toys & Technology, and New Sports. We Love All Things Movie And TV!",@localbigtimetvshow,2017-02-13T16:17:10Z,US,https://yt3.ggpht.com/7Cct5IaZWkqWlcnyszJ-TG8nECogncL5sW8OgzDmVRXza9nUJFnvfrwO_ArT75keXzjGbHxwBi0=s88-c-k-c0x00ffffff-no-rj,469220715,179000,6348,False
