channel_id,title,description,custom_url,published_at,country,thumbnail,view_count,subscriber_count,video_count,hidden_subscriber_count
UCh-EqMN7KGG8ducBbArkH_g,Music Wheel,"Music Wheel where Indian melodies blend into catchy mashups, catchy remixes and emotional Bollywood vibes.

Here you will find:
🎧 Bollywood – Hindi – Punjabi Mashups
💖 Soft, romantic Love Mashups
🎵 Playlists to listen to chill, listen to and love

Let's spin your emotions with Music Wheel through new melodies every day.
",@music_wheell,2025-09-02T08:19:06.995163Z,BR,https://yt3.ggpht.com/Cd9MT_FMC6jGkWNJQD0Qra6Ro0Knqkj-IB7llQw5ix4XgwndCFAlpuVBKTOPVdQvtvq3Zi5I=s88-c-k-c0x00ffffff-no-rj,2217397,21700,27,False
UC3gPyQUYIoes61GCO7dah_Q,Smurfzin,"Já ajeitou a coluna hoje? ☕💙
",@smurfzin,2016-06-05T21:44:48Z,BR,https://yt3.ggpht.com/tf525HRMWBoBFxpGr1M5e3mG1hN7rjJ2I1t26g2j8fkrNJ-gx-eYZXKV_4y8-xqcv3FBOnS98Q=s88-c-k-c0x00ffffff-no-rj,413449320,2180000,1059,False
UCV4pRkJkmiA6aB-URzuNfTQ,P3DRU,"🍞 VÍDEOS NOVOS TODOS DIAS AS 14:00 E 17:30 🍞

♦ Eae Galera! Me chamo Pedro e sejam Bem Vindos ao meu canal de Minecraft!

♦ No canal você vai encontrar vídeos de Minecraft super divertidos como histórias, testando mods/addons e series de vários tipos!

(ATENÇÃO: O CONTEÚDO DO VIDEO É 100% FAMILY FRIENDLY, QUER DIZER QUE QUALQUER UM PODE ASSISTIR COM A FAMÍLIA QUANDO QUISER !!)



🔴 Me Siga nas redes sociais para conversar pessoalmente comigo:
💙 Twitter: P3DRUYT
💛 Instagram: p3druu_",@p3dru,2017-09-23T23:44:52Z,BR,https://yt3.ggpht.com/z5YDmLQjgkEK_kqo5mX5Z8DQWyTwGEF7x9UcK2Du9zw_AdYFVWv2VdUZ9WtlzTgmEe4R_DosWA=s88-c-k-c0x00ffffff-no-rj,1221480408,2450000,5228,False
UC40B1IOUytiN6AmnlR3BRaw,Xey,"Canal focado em conteúdo para crianças e adolescentes. 

",@xey,2019-10-24T22:45:33.959053Z,BR,https://yt3.ggpht.com/Wh_ca7OcF9dt_M19WB_vhfcGzOfbQnYwJ7eaOjh1eg88500s31yFyEVNo_0A9Wp7ite2iZgV=s88-c-k-c0x00ffffff-no-rj,249775553,1980000,2042,False
UC9Qx5N_X7p2nTwPfoKXPQeA,Sacy,"Gustavo Rossi, 28, São Paulo
Streamer at @twitch
SPONSORED BY @mibrgg @1xbrasil_oficial
sacy@framesag.com
https://linktr.ee/sacyrossi
",@sacyadc,2018-08-31T01:22:45Z,BR,https://yt3.ggpht.com/ytc/AIdro_k1Tg0QmwxLnZpooGITHmtYQG86Jbz1qcXD6ZSVMw7YVpU=s88-c-k-c0x00ffffff-no-rj,32975690,250000,926,False
UCYgXQak3nuUnna6ArQz2Kyg,Yuri Dinamite,"Jogador veterano de Minecraft Pixelmon capturando monstrinhos desde 2013! Vídeos todo dia 10h45.

Contato comercial: yuridinamite.contato@gmail.com 

",@yuridinamite,2015-05-09T20:52:21Z,BR,https://yt3.ggpht.com/GQmUqJfuinyFyMjCOY2B8hKyKGdbjUhMivYaHOF5t-0ygUndDvBFnUvKoLK9so9E5yfe6mZOczg=s88-c-k-c0x00ffffff-no-rj,195408076,517000,1240,False
UCN3MIUlSFkJSkLJnTJHcgaA,Marcus O Ceifeiro,,@marcusoceifeiro,2021-11-01T17:22:36.647339Z,BR,https://yt3.ggpht.com/QIw8a-px3GJSzyr25C-XMNhOUtwCtkYPHmpp__-CEooJk2NKtW_2HuNyCjvcfGKOm4XjfQQcXA=s88-c-k-c0x00ffffff-no-rj,29269448,122000,782,False
UCoFKYMbLSeoaihFmDuHAcgA,Lajota,"☁️ Vídeo todos os dia às 10:30 ☁️
☁️ A casa da Névoa ☁️


Contato Comercial: lggj@pulliginfluencers.com.br

",@lajotanevoa,2024-01-26T15:38:36.902251Z,BR,https://yt3.ggpht.com/z_Kj0B8zknKicVssNv1ZfkeVv68W9qNBoCt6aioJQpnCLGLdHYcD9cUjnLgd4llZGoeX5Va2=s88-c-k-c0x00ffffff-no-rj,30756978,301000,443,False
UC8Qx9yxvvAoCGkml5YsoENg,CreepBoy Crazy,"Welcome to Creepboy Crazy 👻🔥
I stream horror games, scary challenges, funny moments, survival gameplay, and intense live reactions. From creepy indie games to popular horror titles, you’ll always find something entertaining here.

If you enjoy horror, jump scares, chaos, and fun live streams, this is the place for you 😈🎮
New live streams and content regularly — subscribe and become part of the Creepy Army!

📩 Business & Sponsorships: 
abhishekkr8769@gmail.com

",@creepboycrazy,2023-10-31T12:00:44.596055Z,IN,https://yt3.ggpht.com/wLQju5OgiXkqE4g72GZv4WComN7bqVDWqnhxklZJSRPD9_WUr_MZfi6JmYCWNmkvu0J7PN8ZQOE=s88-c-k-c0x00ffffff-no-rj,40758908,151000,174,False
UCvCRTD0r6niKowGIUACV8NQ,AL3XEY,"Creeper Azul 💙
",@al3xey,2016-04-19T19:25:06Z,BR,https://yt3.ggpht.com/anD1dUc5m9eH7lVPga1lQiFneYQ2BGXPpcbhXInD7D1LVUeVMcQOMkNVYNhmQlEL6NdejJE3iA=s88-c-k-c0x00ffffff-no-rj,718822112,2460000,5819,False
