channel_id,title,description,custom_url,published_at,country,thumbnail,view_count,subscriber_count,video_count,hidden_subscriber_count
UCNAjrNRZH1L_3kBvZ0C_NaA,DesocupadosFC,"Inscreva-se para novos vídeos todos os dias ⚽️⤵️
Olá, somos o canal DesocupadosFC onde compartilhamos videos diários l! Bem-vindo ao noss ocanal, onde você verá todos os tipos de desafios! Aproveite.
📩 contatodesocupadosfc@gmail.com
",@desocupadosfc,2017-09-29T23:34:03Z,BR,https://yt3.ggpht.com/Ii25R_JBQI3tKNyxuWlIZaAjANixsKkXICsAtcieZwJESBfMCUh2URS9N4X550cxPUdqFuNEuWk=s88-c-k-c0x00ffffff-no-rj,227042446,178000,720,False
UCrQ_gVJvIHxN6JHd2bmpxgw,iae break,📧: contato@iaebreak.com,@iae_break,2018-08-19T19:08:02Z,,https://yt3.ggpht.com/mYlVQOfu3oNoTybweYktErvcbgQbUOnXH68bKNpWf9IlK9SJyL7ztcIFQfK50Au8mGv3ug7Ts0A=s88-c-k-c0x00ffffff-no-rj,2058185663,3560000,650,False
UCD8CEIfWEd73iHlvALIbYew,Supino Shorts,"🔔 Inscreva-se no Supino Shorts para mais conteúdo diários do mundo maromba com treinos, histórias, motivação, fofocas, curiosidades, humor e mais.

©️ Aviso de Direitos Autorais:
Este canal pode conter trechos de obras protegidas por direitos autorais utilizados com finalidade educacional, crítica, comentativa e/ou transformativa, conforme a Seção 107 da Lei de Direitos Autorais dos Estados Unidos (Copyright Act de 1976), sob o princípio de fair use.

O uso do material ocorre dentro dos limites legais para fins como comentário, crítica, informação, ensino, pesquisa e estudo.

",@supinoshorts,2026-02-26T17:21:41.860544Z,BR,https://yt3.ggpht.com/QHy4r43KgZRPB6zga_kPuIRfuVrSueZqI6eh8asl-VrXLxTZn2YUp7F6SZlhoozoyzKyTOU7OYY=s88-c-k-c0x00ffffff-no-rj,30293993,32600,114,False
UCs-6sCz2LJm1PrWQN4ErsPw,TNT Sports Brasil,"Bem-vindo à casa da Champions! Se inscreva no canal para assistir aos melhores momentos da maior competição de clubes do mundo, além de entrevistas, notícias, análises e o que de melhor acontece no futebol brasileiro e internacional!",@tntsportsbr,2009-10-30T00:30:39Z,BR,https://yt3.ggpht.com/WwPYwu_3rRCdTGUoF5z_yrovh7RYpryhEudnU3-tly_u4FiU2iUWHQdYq0OaUKKeiNnh8KeD8w=s88-c-k-c0x00ffffff-no-rj,4655381152,13000000,17772,False
UC7S84KOv2w6G4ui7eUrDAXA,Futebol Na Veia Canal,"Se você é apaixonado por futebol, este é o seu lugar! Aqui, você encontra análises , resumos de jogos, curiosidades, debates , gols inesquecíveis e tudo o que rola no mundo da bola ! Aqui, o jogo nunca para .
",@futnave,2024-11-18T18:01:40.812037Z,BR,https://yt3.ggpht.com/y9yM6-1SXwCX3p-9PKG59qI9KwMEs7qmqkhb2nVHCpUFqwYGnS-TkxmNJTsB_CCdVlfTICM-BQ=s88-c-k-c0x00ffffff-no-rj,59460834,49800,685,False
UCztnnT4iIIjxdR9BhEg3MHg,Aspira&Turbo,,@aspiraturbo,2025-11-06T12:18:23.715834Z,BR,https://yt3.ggpht.com/BiJbrEe584ndOyeClEg3_bvjTqnm-ttasZliXYYrjLxQCDcQHHcq7e6c46vspaS5w8oOjMIvZg=s88-c-k-c0x00ffffff-no-rj,73188977,51400,160,False
UCsxH1MwpvfoP23mlMtDQEUQ,Guilherme Miranda ,"Fala galera, sou Guilherme, e aqui no canal você encontra tudo sobre o futebol mundial! De gols incríveis e lances decisivos a transferências e disputas acirradas, trago as notícias mais quentes dentro e fora do campo. Se você é apaixonado por futebol, inscreva-se e fique por dentro de tudo que acontece nos gramados do mundo!

",@guihh.miranda,2016-12-13T21:04:06Z,BR,https://yt3.ggpht.com/4lyf1XYK68IC4INeCLPjxtnWo5JpmrNwMkug3TNYCDO2Tak04ziE9B3I0yOH8Ejc-FjWtYulnQ=s88-c-k-c0x00ffffff-no-rj,54147609,30000,1301,False
UCvsPgR_Dfe8tXWzSVteasqw,BTB SPORTS OFICIAL," A startup de mídia esportiva que está EM TODOS OS LUGARES!
📧: btbsports.c@gmail.com
📹 Inscreva-se ⤵️",@btbsportsoficial,2023-04-28T21:45:50.95192Z,BR,https://yt3.ggpht.com/YfJ5aJTFxfC-uRzEncyItURLU2FLDFeeGA4rqDQ5Lq9IiIr_mCwXw-RKC1a6S-nuZwXBygS0tQ=s88-c-k-c0x00ffffff-no-rj,285549063,574000,7410,False
UCbqpukQy5TxEbrc0GS7dJlA,Mo Project,"👋 Hey there! I'm Mo — I bring you the best short football videos, edited in my own unique style.
⚽ Enjoy the most exciting moments of the game with fast-paced, funny, and creative content.
🎬 Subscribe now and get ready for pure football entertainment — with a twist 🙏

Contact me at:  moproject90@gmail.com
",@moproject-x3n,2025-06-15T05:57:24.005911Z,US,https://yt3.ggpht.com/0GT0EQuqPJAXzK71RkKFXP4ttVRCBXBUkH8fTaaxn6ATe6FHn5gnv8gQr4GZLq3IGwvJacHMDA=s88-c-k-c0x00ffffff-no-rj,1575851190,1520000,328,False
UCZaOZdn-Y-I5ikrofkWBLgQ,Jogo Aberto,"Canal oficial do programa Jogo Aberto, exibido pela Band de segunda a sexta, das 11h às 13h. Confira diariamente a íntegra e os melhores momentos do programa.

Conheça a Novibet! 
+18, Jogue com Responsabilidade - risco de vício e perdas, 
Licença SPA 249/2025 

",@jogoaberto,2016-03-29T19:28:35Z,BR,https://yt3.ggpht.com/uLaKHWnII4Ab5SsScZri6qgDdHnZypQ_coYyNtRNTf75sxVcHo_7OFm0YD-cYo8vJGhIg0Qa=s88-c-k-c0x00ffffff-no-rj,818294772,5630000,8848,False
