channel_id,title,description,custom_url,published_at,country,thumbnail,view_count,subscriber_count,video_count,hidden_subscriber_count
UCD5gsRPb5YK0d7IHY4ZO4kw,Bruna Paula,"Seja muito bem-vinda (o), aqui você vai encontrar, um pouco da minha rotina diária, viagens, receitas e muito mais ❤️",@brunapaula,2015-06-05T15:07:07Z,BR,https://yt3.ggpht.com/jvcR0IRgZWY1k3g-88eGHl1vvfwRmNKSMMxFcJGQfbacdjg3jnYWIz69XWelrl9twY4X5ODP8g=s88-c-k-c0x00ffffff-no-rj,233579441,1060000,2392,False
UCr_eFVLgbvv_DC2KUPugNsg,Lives do Jon,Este é o canal Oficial de cortes do JonVlogs,@livesdojon,2016-08-02T18:32:36Z,BR,https://yt3.ggpht.com/nkZ3naG6v9R8IubCHUJhx-2P_5pXO6tSFSzExpUVj_AJDMaGpAKAJKGwegk_cWsqo2xYdURs=s88-c-k-c0x00ffffff-no-rj,130643813,998000,1754,False
UC2TJ-meIPRTn-kHfIwtmovA,Ana landim,"OI AMORES, AQUI NESTE CANAL EU MOSTRO A ROTINA MINHA E DA MINHA FAMILIA MORANDO AQUI NOS Estados Unidos",@analandim4300,2017-03-21T15:31:15Z,,https://yt3.ggpht.com/4qYMC2ye9PmaaPGa2LnoowYHOq5YSb0Z4yU-4MK6MUIjVuqlZtj5EL9tomikLzBWUlEoyWpDBng=s88-c-k-c0x00ffffff-no-rj,179453229,887000,2544,False
UCBYNi7pdj3v6XvjC7o3qr_Q,Lar da Ana 👩‍👦,"Oioiii gente 💖 Sou a Ana uma jovem sonhadora de 22 anos !Moro no noroeste do Paraná 🫶🏻
Sonho em dar uma vida boa para meu filho que tem 5 anos e se chama Nicollas 💖
E agora nossa nova princesa de 1 aninho 
Venha fazer parte da minha rotina te espero com carinho 🙌🥰",@lardaana,2020-06-08T01:37:13.957678Z,BR,https://yt3.ggpht.com/544wPCtU6BEc0x4-tj9eXHH-fwGJ5ZMWlNg7JB1GGZy1YeFQj-CahzSjseJc2P-3mtGgKXd35g=s88-c-k-c0x00ffffff-no-rj,38513494,242000,596,False
UCW8zHhs15WaXEwftimepwUw,Emilly Vick Central,"Aqui você encontra um espaço cheio de alegria, criatividade e boas ideias. A Emilly compartilha vlogs, dicas do dia a dia, desafios, trends, makes, lifestyle e tudo o que inspira sua rotina.

O objetivo é divertir, motivar e criar uma comunidade onde todos se sintam parte dessa jornada. 💖

👉 Se inscreva, ative o sininho 🔔 e venha acompanhar cada nova fase dessa história.
📌 Novos vídeos todas as semanas!

GRUPO DA EMILLY VICK
https://whatsapp.com/channel/0029VbBYLMF3mFY10wfShO3l

INSTAGRAM
https://www.instagram.com/turma_do_rosasfc?igsh=MXdqMTBxNXY5b2I3Mg%3D%3D&utm_source=qr

TIK TOK
https://www.tiktok.com/@emillyvickstory?_t=ZM-8zt4E0pPb32&_r=1

",@emillyvickof.centralfc,2025-01-05T15:46:07.935505Z,BR,https://yt3.ggpht.com/4Vd0cAhfYeqFOdI9n52DIg5qt8EHOr7wD9b1_6NwpyV5A184ZnpW2MyG57tgqqGFJyOR0jQdvQ=s88-c-k-c0x00ffffff-no-rj,1370731985,1560000,7693,False
UC9veVNyoWt960EQuyOOD3yQ,Fabia Lopes,"Oi meus amores, tudo bem com vocês? Sejam bem vindos ao nosso canal! 
Aqui vocês verão de tudo: Produtos, Comprinhas, Vlogs e muito mais!
Tudo gravado sempre com muito amor e carinho para aqueles que me acompanham! 💛✨

Meu Canal de Stories: https://www.youtube.com/@storiesdafabinha

Obrigada por assistirem! 🙌🏽

E-mail para parcerias:
💌 contatofabialopes@gmail.com 💌
",@fabialopes,2007-11-13T14:20:30Z,US,https://yt3.ggpht.com/CH1kroG2dvLzT6sLy6fqD5YBFznZWkiz0N07tKjvo6aPbNfrt-S9oXSurFND43OmUCb4231qvQ=s88-c-k-c0x00ffffff-no-rj,168182926,684000,2179,False
UC7QIm_5yDVNaeyICeTJwxqg,Hugo Corelli,"Viajar te dá chances de conhecer novos lugares, novas pessoas e diferentes formas de viver.
Tenho aprendido através das viagens e isso me enriquece como ser humano. Acho que a melhor forma de aprender é se integrando à comunidade, interagindo com a pessoas locais e entendendo a forma como os outros vivem.
Este canal vai mostrar um pouco das minhas viagens e experiências adquiridas pelo caminho.

""Uma jornada é melhor medida em amigos do que em milhas"".

Sou um viajante que viaja com pouco dinheiro tentando fazer o máximo com pouco. Tento ser minimalista não comprando suvenir e outras coisas que não são necessárias me limitando apenas nas coisas que realmente necessito.
Todos meus conteúdos são gratuitos e vocês assistindo, curtindo, comentando e compartilhando os videos estará me ajudando muito! Mas se quiser apoiar ainda mais o canal para que novas viagens aconteçam minha chave pix é 🔑   96026820191
Qualquer valor ajudará muito! Deus Abençoe 🙏
",@hugocorelli,2014-11-30T02:49:37Z,BR,https://yt3.ggpht.com/z_DlEhYMYSOgd3z9_1w70fUjCneib739Y40sjvo2gg0h8Pap1fvalQ9RKAEr6kziV589z4ASPw=s88-c-k-c0x00ffffff-no-rj,38748540,235000,349,False
UC-B2Lh9k6pcnzGKQ9jg7GCA,Guilhermedodf,"Espero que gostem dos vídeos, aqui eu posto o que gosto de assistir. sigam para+",@gulhermedodf,2024-06-22T02:19:07.540553Z,,https://yt3.ggpht.com/uoCd82kpeu9_r9KUVxyOMrEeWuOj5uYxjhdXr7ky-g7K2LEHL5A__AfC7uT_FtMgE7dXkzXU=s88-c-k-c0x00ffffff-no-rj,756493116,790000,1235,False
UCRrlzX_wtvYj4JHFd7SLzfw,Clipadas do Bonde do Jon,,@clipadasdobdj,2023-07-01T01:52:24.427293Z,,https://yt3.ggpht.com/ExpDpD4xW6sCYh47-8UJKUEd9poztZv--0yInP4fxf4dnRD8OgnoH5VWLsgMgHXI-KQa-_ybLQ=s88-c-k-c0x00ffffff-no-rj,60404731,47900,3272,False
UCQZB5BNGuqSFv29RTzggn_A,Larissa Suchodolak,"A menina do RU da UTFPR
Seja bem vindo ao meu mundo de comilança ❤️ 
",@larisuchodolak,2023-07-03T14:29:43.540552Z,,https://yt3.ggpht.com/qBRfM57l49UOCz-C4y4mKAJFH5gNGyciJo-44HsNVagLLXqH2TK1lJsNg16Nt4dyqHCx6sMXeg=s88-c-k-c0x00ffffff-no-rj,816176541,1200000,1080,False
