channel_id,title,description,custom_url,published_at,country,thumbnail,view_count,subscriber_count,video_count,hidden_subscriber_count
UCgy43GPxgb3W2JLEJH8j2fw,Dudufootz,"Se inscreve aí e Bora Rir Junto 🤣⚽️⤵️

Se você curte futebol, zoeira e muito entretenimento, tá no lugar certo! Aqui tem vídeos engraçados e muito conteúdo pra quem ama o CR7 e vive o futebol de um jeito divertido. Aqui é o maior fã do Cristiano Ronaldo do Brasil! 🤖❤️


CONTATO: 📩 mkt@dudufootz.com",@dudufootz7,2022-08-23T12:58:12.837895Z,,https://yt3.ggpht.com/h6EPU6qCi9-Jui30Ls4gZRpLM95ypNy8FSaAhsNAI79hkmwEUWulZksRE58eLj54nhyIxDug=s88-c-k-c0x00ffffff-no-rj,1593305092,3040000,1980,False
UCRSuVS12pGcB26hv5WV-mnA,Mundo Di Fut,Representando com humor todos os torcedores 💚❤️🖤,@mundodifut,2025-01-15T20:30:46.993921Z,,https://yt3.ggpht.com/Oh0PEzDIImipsNHT-lCHFbL3fYHfg467K7bZYN806hT5Vact8BJibQJTmp-Zptx7cXJtBiwtqw=s88-c-k-c0x00ffffff-no-rj,93149986,295000,341,False
UCRWDa5fRH_7-pI04x6K3U0A,Rafsenzo Editzz,"if you enjoy unique content hit the subscribe button! 


10k✅
50k✅
100k✅(dream)
1 million?

my email: rafsanserver@gmail.com
",@rafsenzoeditzz,2024-10-29T13:07:26.99323Z,US,https://yt3.ggpht.com/psDJv9NW6QHIgk6iqtQF28FbuJEfm6ehakQYLRu6w_tvWjbI0XUUjgCJ5TNDUcBZHm9IXZZA=s88-c-k-c0x00ffffff-no-rj,233457173,172000,366,False
UCFrPEtzMAcEtjiKpfJ_rkKw,Tete Resenha,"Vem de conteúdo24 horas por dia! O foco é a resenha
",@teteresenha,2025-09-12T04:04:15.575697Z,,https://yt3.ggpht.com/0yRKz69C6kfAkTjW0GEbHlNuv28DUU2xoXm6nZa1TmYxiQXHYPr4mI1WBb52Xl6g91D_Z-fhAFk=s88-c-k-c0x00ffffff-no-rj,26149576,19900,799,False
UCEUuGuhp-OTouGurD3Qnj9g,KingsPlay FC,"KingsPlay FC - Obrigado pelos 180 Mil Inscritos😍
Aqui você vai encontrar vídeos de futebol totalmente editados, onde eu pego clipes originais e transformo em algo novo, mais dinâmico e envolvente. Cada vídeo leva horas pra ficar pronto (muitas vezes mais de 8h), porque a ideia é ir além do básico e criar algo que realmente prenda a atenção.

Uso legendas personalizadas, transições, efeitos e edição de som pra deixar tudo mais imersivo e dar um novo impacto pra cada lance. O foco aqui é entretenimento, sempre trazendo uma versão diferente do que você já viu por aí.

Se quiser entrar em contato por parcerias ou se você é dono de algum conteúdo e deseja a remoção de algum trecho, pode me chamar:
📩 leo.assesoria@gmail.com

Respondo assim que possível.
---
",@kingsplay_fc,2021-07-29T18:53:22.819143Z,BR,https://yt3.ggpht.com/NomZTAlqC9mwCgFEsUp5qTXoPIngw93CDXsRcOTRsoabtUNLxoDB5Qbrd3VtPJhYB92e7YVI=s88-c-k-c0x00ffffff-no-rj,182489891,191000,149,False
UCMcnP2jGolNQ4hQBEEsHXyQ,Ike Futebol,"Bem-vindo(a) ao Ike Futebol

⚽ - Viciados em reagir ao Futebol
📬 - comercialmagiaesportiva@gmail.com

⚽VÍDEOS NOVOS TODOS OS DIAS AS 10h/12h/14h/18h⚽
",@ikefutebol,2018-02-07T13:37:32Z,BR,https://yt3.ggpht.com/c7XMEXvOgyRiaS0oWMGH5NCkOQt8lLOcw_g76QG2mYP4RSkGkvYlmBmkF_JGQNW5EGDmmLmO=s88-c-k-c0x00ffffff-no-rj,40657998,257000,93,False
UCOs_fmnJm028mLqcCHwuAvg,Madz RJ,"Faço umas Gameplays de EAFC ou qualquer jogo do futebol
Patch com times Brasileiros no EAFC & FIFA: https://linktr.ee/madz.rj
Recomendo🔥
",@madzrj,2015-08-02T02:05:34Z,BR,https://yt3.ggpht.com/j72OAjbqnRv-9OfGSK00qFqi57uwppH14-v_fBH7UuREl3RcLfhNzUUhOAJ4O_MinwvkqJc7GA=s88-c-k-c0x00ffffff-no-rj,1050212827,1300000,6545,False
UC-cWSxPyTxooRg-UHLYAkSw,Futsoul,"Hi, my name is Hassan & I love Football ⚽💙!




📩 Contact Me At
sajid2upwork@gmail.com
",@futsoulyt,2025-08-19T04:44:30.242368Z,PK,https://yt3.ggpht.com/sJGDYFfzIJMMcDWVwmFsUITQ2dnE9uzFNtbpIEdKsdC9LJ7Lm9UFpR0eLdU0eWf2S1AjUTevopY=s88-c-k-c0x00ffffff-no-rj,299217871,1380000,138,False
UC3b6Rvhs9SMAORrfjiLdH4Q,Victor 24 horas,"Esse é meu novo canal ✌️ Cada vídeo é sobre um jogador diferente, vou transformar essa página numa galeria de lendas, qualquer vídeo que você clicar vai te transportar pra era de ouro do futebol e a nostalgia vai bater forte ⚽️❤️",@victor24horas,2025-05-29T18:18:33.066792Z,,https://yt3.ggpht.com/7_Vl01aeiVYShx3HkNLP5qpcxDltKHYQL1CW3vnSfbOHBAqVhFTV52UDSouS_zDWAxhceGo1=s88-c-k-c0x00ffffff-no-rj,112419228,234000,102,False
UCLK4BZLBEACyp-6o0iW_GWg,FOOTIEHAWK,"Hi 👋 
Welcome to Footiehawk! Get ready for football like never before. My edits bring you the most thrilling moments - Football comparison, all in one place. Join us for non-stop excitement,
              Subscribe now for your dose of football fun!🤩💖
",@footiehawk,2021-12-14T07:36:55.117752Z,IN,https://yt3.ggpht.com/qS7QCYEVR9RXoMA_ezCZCqev9FBwHL0fNEC8H6oMXcyAbDcmM7A35jeKhur-alT2vKx1mGBm-A=s88-c-k-c0x00ffffff-no-rj,4040273693,8710000,792,False
UCeoJk7vQVBiMrv2dk8rjLhQ,era7_ai,"Hey guys! ✨Welcome to era7_ai✨AI singing with football players + extra fun clips. ⚡ Don’t miss out!
📩 goalx88@gmail.com
",@era7_ai,2026-01-03T22:08:51.22813Z,US,https://yt3.ggpht.com/7tXMMdTTE1FQR22YcXbjeQA00znCUrrZ7XMhxuw_jK1eKiHEY0rNVMBkve6ALjkx6APijXUc5Q=s88-c-k-c0x00ffffff-no-rj,316862347,538000,170,False
UC2bYhAHyaqfWlPXWBVk4BcA,Enaldinho,"Falaaa, galera! Beleza??  Preparem-se para uma explosão de diversão toda semana no meu canal do YouTube! Pegadinhas, desafios e vlogs - tudo para garantir muitas risadas! Se inscreva já para não perder nenhum momento dessa aventura!",@enaldinho,2012-11-07T23:22:51Z,BR,https://yt3.ggpht.com/ytc/AIdro_lNfCHmB7VYlLAcGD4zEuR5gKBf4KWe8pSs6TCwLLw7xbo=s88-c-k-c0x00ffffff-no-rj,24595102090,46600000,5569,False
