channel_id,title,description,custom_url,published_at,country,thumbnail,view_count,subscriber_count,video_count,hidden_subscriber_count
UCqVCSWnuOSPm26orvNDTuWQ,TG Plays,"SUBSCRIBE FOR DAILY FORTNITE VIDEOS!
",@tgplays,2020-03-02T21:57:14.972922Z,US,https://yt3.ggpht.com/ytc/AIdro_lIK1oE6-R_tYnD7w8CEA8_gvqm0JannOdqj2Zr4AGpa_I=s88-c-k-c0x00ffffff-no-rj,3504628546,8980000,1988,False
UCUk7VggtJdo9XYTy3Z5QVAw,ItsFunneh,"We're KREW and we play a Roblox, Minecraft, & a variety of games together!
Funny gaming videos, live streams, vlogs, & much more. 
If you enjoy our videos, subscribe today!  Your support helps us continue to do what we love! :)",@itsfunneh,2011-09-02T01:34:07Z,US,https://yt3.ggpht.com/Y41TXGoMPuhVJQbmuQcHeU6gYBNaSl9wqhD-ikB8TNPW9JW5RW8-mmfZT1L0IPeB1yMSGsAbDQ=s88-c-k-c0x00ffffff-no-rj,15818623475,12000000,3191,False
UC0eLBYhxW9HC0P9PXQ73mpQ,Cash,"I love to play Minecraft with my friend Nico!
",@cash,2022-10-02T00:39:07.23968Z,US,https://yt3.ggpht.com/H4rOpe3aERbm2p6N4WC-ebo12DrIwZ7SCRFMpblTaLsRhvJj4TV4ONUHhjn8hSYUxLW4aE5eEQ=s88-c-k-c0x00ffffff-no-rj,3468830702,10900000,1485,False
UCF2T5SJP8fKB7eubgvwEDxg,3FS,subscribe if you breathe air 🤣🤣👌❤️🤣👌👌🤣🤣,@3fs,2018-04-19T17:18:43Z,US,https://yt3.ggpht.com/xt5gmyf2cyGXU_ORWimpknjdJ-jRU3CoBgyRGKUNfbsTHu4D4oYZJd0bDligGaxE4xInIXzZLA=s88-c-k-c0x00ffffff-no-rj,249174862,1470000,370,False
UCHYA5HNaS5n4idxmP-at8nA,StanRP,"💖 I strive to make the most ethical interactive lives possible 🙏 NO AI content 100% real, 0 insults, only reality and respect
🙏 Remember to reapply the code “STANRP” every 14 days ❤🥰 #AD

I like doing live shows and fun & entertaining shorts:
Video games, incredible jokes (or not) and MAINLY Fortnite!

PS: I wear a costume on my head in my YouTube videos and lives to fight against physical harassment! I'm doing it to support subscribers who have suffered this and to show that the most important thing is your ❤️ we don't care about looks, that's not going to stop us! Over time, it has become the symbol of the channel, I have never taken it off since I have been showing myself in front of the camera since 2019, and I always try to entertain you as best as I can while conveying kindness and joy!

To join Team FiFou there is only one way to subscribe to the channel 👍
God bless you and have a great rest of your day!",@stanrp,2013-12-25T11:09:51Z,US,https://yt3.ggpht.com/yBpWv5Ypwvnm0QFLXTMuh0hqwn0OO5dDE0t5o0SAM8fkjpAwkxtDfsJEDV8GQ2AXQPo4mcVW8A=s88-c-k-c0x00ffffff-no-rj,217719222,1650000,873,False
UCTU3m4rCUS-7qXuHK-j9Uqw,TechyCrew,"i love to make people smile :)

business: techysbusiness@gmail.com
",@techy-crew,2024-08-19T21:58:36.488507Z,,https://yt3.ggpht.com/XA7up2afMIiOy90NRhy0_SCUo-HXyHYXPGeJuQ7PxU4QGx0sXeMmW3h_3jEHmBZijt1VMzgL8ic=s88-c-k-c0x00ffffff-no-rj,628570579,1040000,816,False
UCJ2ZDzMRgSrxmwphstrm8Ww,Smosh Games,"Video games, board games and more! New videos every Wednesday, Friday, and Sunday.",@smoshgames,2011-07-07T21:11:55Z,US,https://yt3.ggpht.com/ytc/AIdro_noAvfLiftnnGZwsTFt6GD4UKSxhNJRIUWntPUL47rziiXo=s88-c-k-c0x00ffffff-no-rj,4075919034,8520000,4254,False
UCqDS7KWjAPKv-7ZSlro9OiQ,thegameawards,"SUMMER GAME FEST - Live Friday, June 5 at 5p ET / 2p PT / 9p GMT",@thegameawards,2014-11-03T18:17:51Z,US,https://yt3.ggpht.com/KzOUi6qpXRUX5HeTwxwzeMK8R0PQpITR8ITjoo8MOIwtQOzGRBjcd6os5aR5WbLloLMR6DwNn30=s88-c-k-c0x00ffffff-no-rj,293676602,12200000,1399,False
UCsvn_Po0SmunchJYOWpOxMg,videogamedunkey,watch my stupid ass videos,@videogamedunkey,2010-10-21T16:44:21Z,US,https://yt3.ggpht.com/41hm8RIIr1HbZIg7A_M9CvtHvJdRXtEEwz4JdaxWYjuwDntO0Tyag4Qe104nIxaSnnybsUdnOQ=s88-c-k-c0x00ffffff-no-rj,4304583837,7580000,988,False
UCAy3SbSn9988JS8KCQreF9A,Cutie The Bunny,💜New Videos Every Weekend! Make Sure To Subscribe!💜,@cutiethebunny,2021-07-04T12:24:43.920724Z,,https://yt3.ggpht.com/y6eA4Zz9qj473mXE1MWBxsQsp5b-Yff7uwEOwpPYV72DcYPZd1W7HR6RNty8pQ8RURrWfXNlkA=s88-c-k-c0x00ffffff-no-rj,1419977566,2690000,614,False
UC8LByDiB5aECnF_71sD-XHw,Chuck Nasty,"Minecraft Java Name: ChuckkNasty. I wanted ChuckNasty but it is taken :/ 

*Do NOT contact my business email if it is not business related :)
",@chucknasty,2015-09-25T03:24:10Z,US,https://yt3.ggpht.com/ytc/AIdro_kPjND17yOPvXBm0nDvp4H_Q6Fn_PF0ISG7z3jKcOaEQIc=s88-c-k-c0x00ffffff-no-rj,163564541,1050000,106,False
UClbllR4Tx-lhYJyrpu1sA4A,Aztecross,"Az-Ti-Cross

Twitch: @Aztecross
Twitter: @Aztecross
YouTube: @Aztecross Gaming
Email: aztecrossgaming@gmail.com
Agent: aztecross@loaded.gg
Hi Impact
",@aztecrossgaming,2014-11-23T16:57:55Z,US,https://yt3.ggpht.com/LJOEQlI5XCOPwEUd2bX1tqGd20kVrvfmj6W6JFDgPE9aJe6QFEh_Z1dK1ZHkN8wFG68UDnKjNZE=s88-c-k-c0x00ffffff-no-rj,925545875,1030000,6273,False
