video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count,tags,duration
CQeTZ1fCJFw,JOGO COMPLETO: BRASIL X EGITO | AMISTOSO DA SELEÇÃO | ge tv,ge tv,UCgCKagVhzGnZcuP9bSMgMCg,2026-06-07T01:11:37Z,17,https://i.ytimg.com/vi/CQeTZ1fCJFw/default.jpg,25738026,654196,282,"['seleção brasileira', 'seleção', 'seleção brasileira ao vivo', 'brasil ao vivo', 'amistoso da seleção', 'brasil x egito', 'brasil x egito ao vivo', 'jogo seleção', 'jogo do brasil', 'jogo da seleção brasileira', 'neymar', 'carlo ancelotti', 'amistoso brasil', 'amistoso seleção brasileira', 'amistoso', 'jogo brasil ao vivo', 'jogo brasil', 'getv', 'ge tv', 'getv ao vivo', 'brasil egito ao vivo', 'seleção brasileira ao vivo hoje', 'egito', 'brasil egito jogo ao vivo', 'egito ao vivo']",PT4H53M23S
DaP0oU9ecHY,QUAL É O JOGADOR ??? #shorts #copadomundo,Anninha,UC7-xgj9qGUt4qL_2zcR7Clg,2026-06-06T15:45:36Z,24,https://i.ytimg.com/vi/DaP0oU9ecHY/default.jpg,4144638,236529,325,[],PT39S
Ze_90XKWJ3w,O álbum do Mundial mal lançou e já deu problema,Explora Mundo,UCR-Z99fGpj3HvDN--tHaFgQ,2026-06-05T18:45:21Z,22,https://i.ytimg.com/vi/Ze_90XKWJ3w/default.jpg,3589184,107080,402,"['album do mundial', 'álbum da copa', 'figurinhas da copa', 'vinicius junior', 'vini jr', 'igor jesus', 'panini', 'futebol', 'curiosidades futebol', 'figurinhas', 'copa do mundo', 'mundial 2026', 'neymar', 'seleção brasileira', 'erros de impressão', 'fatos curiosos', 'explora mundo', 'youtube shorts', 'shorts']",PT40S
Mh90m0c_x2s,OLÍVIA FEZ 4 MESES ❤️,Pai da Mia,UCB4Hanh4eBS0nyIj--_xY_Q,2026-06-04T18:44:12Z,22,https://i.ytimg.com/vi/Mh90m0c_x2s/default.jpg,5831635,154487,6301,[],PT34S
uDEU_EwMrsw,Brasil x Egito Vai Dar Bom?,Studio CI Futebol,UCpZWE6XLj-VxGgZRzDYgktw,2026-06-05T11:17:45Z,17,https://i.ytimg.com/vi/uDEU_EwMrsw/default.jpg,2599583,72727,1688,"['brasil x egito vai dar bom?', 'copa do mundo', 'neymar', 'copa 2026', 'brasil x egito', 'futebol', 'vini jr', 'copa', 'youtube', 'shorts']",PT15S
hAN6n56FqzE,Copa de 2026 Brasil x Egito,EoSenna,UC9VJTmEWawn94cJziVAt-iA,2026-06-06T14:24:43Z,20,https://i.ytimg.com/vi/hAN6n56FqzE/default.jpg,1500143,70665,1484,[],PT11S
g-hFmmMZ160,COMO EU SOU NA COMPETIÇÃO! #shorts,Rafa & Luiz,UC6paX0kLA8D81aYogceMufw,2026-06-04T15:00:18Z,24,https://i.ytimg.com/vi/g-hFmmMZ160/default.jpg,2100142,39395,93,"['rafaella', 'baltar', 'luiz', 'phellipe', 'K.FUN', 'DIVERSÃO']",PT10S
iaVuw_wv3As,JOGO COMPLETO: MARROCOS X NORUEGA | AMISTOSOS PRÉ-COPA DO MUNDO 2026,CazéTV,UCZiYbVptd3PVPf4f6eR6UaQ,2026-06-07T23:41:55Z,17,https://i.ytimg.com/vi/iaVuw_wv3As/default.jpg,6761162,179900,22,"['assistir eventos especiais', 'assistir marrocos', 'assistir noruega', 'casimiro', 'casimiro ao vivo', 'casimiro eventos especiais', 'casimiro jogos', 'caze tv ao vivo', 'cazetv', 'cazé ao vivo', 'cazé tv', 'cazétv', 'cazétv ao vivo', 'cazétv eventos especiais', 'eventos especiais', 'eventos especiais 2026', 'eventos especiais ao vivo', 'jogo eventos especiais', 'jogo marrocos', 'jogo noruega', 'marrocos ao vivo', 'marrocos x noruega', 'noruega ao vivo']",PT5H27M35S
0FgRIn8TuGY,Ele só queria sair do jogo… mas algo absurdo aconteceu.,Fute Fala,UCnBIYty9_R1CHJTih3fZL_Q,2026-06-05T20:20:24Z,17,https://i.ytimg.com/vi/0FgRIn8TuGY/default.jpg,1565511,53831,1193,[],PT1M14S
ErBw9vO7aj4,Olha pra mim jogando volei 🏐,Lz,UC9GsP15fadGN9pGauNaPtag,2026-06-06T16:27:39Z,23,https://i.ytimg.com/vi/ErBw9vO7aj4/default.jpg,1060260,94198,211,[],PT18S
