channel_id,title,description,custom_url,published_at,country,thumbnail,view_count,subscriber_count,video_count,hidden_subscriber_count
UCUfnBLS865wD6ktKR6jFziQ,Fut Tres ,"⚽ | Seja bem vindo ao canal
 Futebol todo dia.",@futtres,2024-01-11T10:09:49.059736Z,BR,https://yt3.ggpht.com/nSzL5VFa8h1UFESeQIL9QKg5T6eFCAsgDNPgd_OUo0tT0LdMFQpf6ToERWKOeBYb8BVfv_w2Vxs=s88-c-k-c0x00ffffff-no-rj,190425739,550000,183,False
UCndRIbn6cizDUpzSDyASXnQ,Valentina Mendonca e Família,"Bem vindo ao canal Valentina Mendonça e Familia, aqui a diversão é garantida para toda criançada e família.
Inscreva e venha fazer parte da nossa grande família.

ATENCÃO: Em conformidade com os termos e condições do youtube, este canal é propriedade e administrado pelos pais da Valentina Mendonça.

#SHORTS",@valentinamendoncaf,2025-01-18T21:20:59.50158Z,BR,https://yt3.ggpht.com/_S6BrVoLmr6YxVzLGZWqCfcMT0WmoJgcFwP31TIfWIizICw1VmJNx-Pma9mnNY2xMI-sSLZDMg=s88-c-k-c0x00ffffff-no-rj,123641848,140000,3092,False
UCAIQTW7pcioBBYqSP1q9TCA,Victor Noel,"PERFIL OFICIAL, Siga nas redes @vitunoel
",@vitunoel,2020-04-06T14:24:54.952948Z,,https://yt3.ggpht.com/s0D_-R7XOhhT3CgxjctysTdWydwd5oFUUbiMv52M83VoiEc3qt_Ye3DVTlcwLcfkFrVwNgEG=s88-c-k-c0x00ffffff-no-rj,360814763,789000,569,False
UCkSG4JiOk-w46cQ4Vs7L1Iw,Papai cris,,@papai_crisbr,2024-12-27T15:58:39.087575Z,,https://yt3.ggpht.com/aXFkuLRRJ4mkfm1jGXEqW-qX4J8OZXg6Qh541Zib6_mnayUOVvEWkmu3l0ZgoGq3WWN1GNHxA5o=s88-c-k-c0x00ffffff-no-rj,422473829,2600000,712,False
UCIRKpVCTZ_j2Wdjejb6XJ-g,HydraFut,"Seja bem vindo ao canal do HydraFut, Se inscreva no canal",@hydrafut,2020-06-01T02:00:38.062011Z,BR,https://yt3.ggpht.com/hiCwZgiCYgz2saFw9NwFdxUH0gZmjXnOiZUJDUtPB1etEqtFJJZDG9QnpSl1tsj1VJBWFiHqcw=s88-c-k-c0x00ffffff-no-rj,109677227,366000,454,False
UCNAjrNRZH1L_3kBvZ0C_NaA,DesocupadosFC,"Inscreva-se para novos vídeos todos os dias ⚽️⤵️
Olá, somos o canal DesocupadosFC onde compartilhamos videos diários l! Bem-vindo ao noss ocanal, onde você verá todos os tipos de desafios! Aproveite.
📩 contatodesocupadosfc@gmail.com
",@desocupadosfc,2017-09-29T23:34:03Z,BR,https://yt3.ggpht.com/Ii25R_JBQI3tKNyxuWlIZaAjANixsKkXICsAtcieZwJESBfMCUh2URS9N4X550cxPUdqFuNEuWk=s88-c-k-c0x00ffffff-no-rj,240028273,185000,725,False
UC0o9rF4ZEWtFVRMKDdfeowA,Xazal7,"
Football Shorts⚽🔥

© All copyrighted songs/videos belong to their rightful owners. I do not claim ownership over any of the base clips or songs used in my videos. If you are an author and I disturbed your Copyright Infringement, please contact me; I will immediately delete the video.


",@xazal7,2016-12-07T17:07:42Z,TR,https://yt3.ggpht.com/GediTvShd7hfX7dm8TbzYGbIP5VFPERlu0iy9VW6fF_r3vv_3NQAAn35gcKZdd7Z9BfehTOOqyI=s88-c-k-c0x00ffffff-no-rj,495106528,444000,481,False
UCLDMUocry1leO9iNNfGRpWg,Vitin Brow,,@vitinbroww,2018-04-03T14:31:38Z,,https://yt3.ggpht.com/KwT2-Z107ye1oOyDI75naj87pCJGVa6cEHN61Tp9Ior2F-XmmE8XiQV8EUkJX5zEv7IYPUtY6g=s88-c-k-c0x00ffffff-no-rj,2827305,13100,14,False
UC_q0y1-lUoX0H4ElZRk5u_A,AnonimeX,,@anonimex01,2024-03-05T14:50:17.122509Z,BR,https://yt3.ggpht.com/UR_D994oju0qHhxW0ameD6wGm0waG77xRefMzarRm_kJygCixb30xv0GCgkjOQhgwEXG5zkHww=s88-c-k-c0x00ffffff-no-rj,2043940935,4130000,1515,False
UCvE82_XaPbwRYnDZfW7knpA,Narrando Futebol,,@narrandofutebol0,2025-11-08T15:25:58.700685Z,BR,https://yt3.ggpht.com/nidJ98KEkPyIIhYFV9LEZRna3ocKkPQqw6TlgyNTbqWz1NlxyK_IHgEb4VBuCcs0wnceYw54uQ=s88-c-k-c0x00ffffff-no-rj,31729084,52800,287,False
UCHFHEEcMGjYU9UsjhK0zF8A,Xycotic,"For sponsorship inquiries, use this email: xycoticyt@gmail.com",@xycotic,2020-05-17T22:10:11.423216Z,,https://yt3.ggpht.com/ytc/AIdro_nS9bvrR3Z8yx2uVgFgCdBExxEW5WTUVoQZrSH3OvYOiA=s88-c-k-c0x00ffffff-no-rj,307336635,130000,508,False
UCffeoxT9iRBtzjxUryBCwZQ,Skatideia ,"Criatividade, Skateboard & Diversão 
Criador: @Higorcruzb YEAHH
Time: @Pool_011
Contato parceria: higorcruzbskt@gmail.com
Instagram: @Skatideia(+380K)
Tiktok: @Skatideia (+800k)",@skatideia,2022-10-27T14:59:04.573256Z,,https://yt3.ggpht.com/TXPPyyofqhMO1dwgnnV8r9SlRm3sPJLmlAFlIK7Tux5fDYOA79jpt2WrM0P1v8iqH8uO6fzkDtQ=s88-c-k-c0x00ffffff-no-rj,597134654,900000,1891,False
UCqNC2jN3oeq8zoB1I71nRHQ,Shea Woodsford,"My name is Shea, I am 20 years old and have been a goalkeeper for the last 13 years. I love making content and teaching people my values as a goalkeeper subscribe to join the union.

📧shea@onefluent.com",@shea.woodsford,2021-01-26T23:30:23.87897Z,GB,https://yt3.ggpht.com/VcVNCcJ5xfa0uFZygOqF-lW42g8qbBzsQ7eLspZVOtr9Cc1LajsQRZtVbXB_BobOkVDw6B9EVg=s88-c-k-c0x00ffffff-no-rj,689587651,334000,472,False
UCnLw-2GQ887Adft50qpCBSw,Cauã Rangel ,Edit do timão todos os dias!,@cauarangel10,2020-03-28T18:39:39.287547Z,,https://yt3.ggpht.com/eZz-wA1SRxKYv-jRC5e2YW4Hh8GrYRaXSu-xxPiZgOW0YWZEl53_B9MxUUXQpFPnUI8xGXPPuKo=s88-c-k-c0x00ffffff-no-rj,96008698,98600,351,False
UCt_iBRH6kC-7Y9h-PbACtoA,América Fut7,"Equipe OFICIAL de fut7 do América Futebol Clube. Nosso sonho: jogar a Kings League
#AméricaÉsOMaior",@coelhofut7,2025-07-18T19:45:30.53818Z,BR,https://yt3.ggpht.com/VHS1muie6w5WudQSiJ_ZhiDlZhYLn7fGp3PwyMKVuzAseAByEI3Km7rHnVRc1zvURVc-akaI2g=s88-c-k-c0x00ffffff-no-rj,4790785,274000,19,False
UC-cWSxPyTxooRg-UHLYAkSw,Futsoul,"Hi, my name is Hassan & I love Football ⚽💙!




📩 Contact Me At
sajid2upwork@gmail.com
",@futsoulyt,2025-08-19T04:44:30.242368Z,PK,https://yt3.ggpht.com/sJGDYFfzIJMMcDWVwmFsUITQ2dnE9uzFNtbpIEdKsdC9LJ7Lm9UFpR0eLdU0eWf2S1AjUTevopY=s88-c-k-c0x00ffffff-no-rj,350990979,1490000,145,False
UC3b6Rvhs9SMAORrfjiLdH4Q,Victor 24 horas,"Esse é meu novo canal ✌️ Cada vídeo é sobre um jogador diferente, vou transformar essa página numa galeria de lendas, qualquer vídeo que você clicar vai te transportar pra era de ouro do futebol e a nostalgia vai bater forte ⚽️❤️",@victor24horas,2025-05-29T18:18:33.066792Z,,https://yt3.ggpht.com/7_Vl01aeiVYShx3HkNLP5qpcxDltKHYQL1CW3vnSfbOHBAqVhFTV52UDSouS_zDWAxhceGo1=s88-c-k-c0x00ffffff-no-rj,116909155,241000,104,False
UC5AX-ILmWVyiNSLxO7r0i8w,Futebol & Alegria,"⚽ Futebol & Alegria – Curiosidades, Rankings e Histórias do Futebol

O Futebol & Alegria é um canal dedicado a quem vive o futebol de verdade. Aqui você encontra curiosidades do futebol, rankings atualizados, análises inteligentes e histórias marcantes do futebol brasileiro e mundial.

Exploramos os grandes jogadores, times históricos, momentos inesquecíveis, polêmicas, estatísticas e fatos pouco conhecidos que moldaram o esporte mais apaixonante do mundo.

📊 Rankings de futebol
📖 Histórias reais e curiosidades incríveis
🧠 Análises claras, objetivas e sem clubismo
⚽ Futebol brasileiro e internacional

Conteúdo feito para quem busca informação, entretenimento e opinião com qualidade.

👉 Inscreva-se no canal Futebol & Alegria e faça parte da comunidade que transforma futebol em história.
",@futebolealegriabr,2016-06-24T23:12:14Z,BR,https://yt3.ggpht.com/M_F4NjCoeSN0P7l1meB_wg0WOYLWVP_hLbZhMdUqcsxRogdZ_GWTPhJoXBEGImxl5YPVAfvnCQ=s88-c-k-c0x00ffffff-no-rj,125001470,152000,286,False
UCeVMQwqpgDmZ3QI_-U1HZ7Q,Anielly frutuoso,"Turma da Anielly Frutuoso 🚀❤️
Mamãe de 1 viajem 👩‍🍼💙",@anielly_frutuoso,2021-05-12T16:12:16.188867Z,BR,https://yt3.ggpht.com/ZXGfenh0_mp6Q_kSPEYBEDCOfkFvurP6MWXP87iJBVJt-20GhpQxxGbjXp14qt6hrv3is3DD4w=s88-c-k-c0x00ffffff-no-rj,2320416055,2810000,3136,False
UC3LHEAEtDLlYfMlopgu2FmA,Myss AE,                 F O O T B A L L   İS   L İ F E,@myssaep,2019-07-30T19:52:01Z,US,https://yt3.ggpht.com/0z9yHX2pWu5aHEpNRCEHv5Q1J6dGuTr4glMC2sbF0zEomPfWyJpEkmZISMWstO-mDFjVYHtWrGc=s88-c-k-c0x00ffffff-no-rj,53939598,32700,134,False
UCn2dOGFcRGkr6GKrFP5egVQ,LMKRKS,﴿قُلْ هُوَ اللَّهُ أَحَدٌ﴾,@lks-ytx,2024-03-27T13:08:58.556362Z,MA,https://yt3.ggpht.com/4jXa1UR3z6hHTbHbZroiwLKF9PiX0OkDcaG-famXXG9lK84zOaj0l1Q_uNSRORF7jn3-Jg1hCg=s88-c-k-c0x00ffffff-no-rj,102979099,356000,82,False
UCB4Hanh4eBS0nyIj--_xY_Q,Pai da Mia,"família • humor • viagens  
contatoguilhermeeiras@gmail.com
",@paidamiaeolivia,2023-06-27T17:04:23.736214Z,,https://yt3.ggpht.com/1ylo384-_8d7N0TvowctvUjEn_te4xDDta8SoVoySdZNYTFqJ_I5E5rgZyu57S5nWqmC7Ovw7w=s88-c-k-c0x00ffffff-no-rj,3850159930,4310000,778,False
