channel_id,title,description,custom_url,published_at,country,thumbnail,view_count,subscriber_count,video_count,hidden_subscriber_count
UCJB11Xc_ZbDwVsnzrvVzd0Q,Vengavi,"Games e Tecnologia.

Segue aí",@vengavi,2021-01-30T01:30:43.933522Z,BR,https://yt3.ggpht.com/UwKwAk9BDaC_aCo4VgnFDbo-uTdykTfBX42KeHthYWSe9Pq65QzJT-IuwhXNX8YktUKGimn4RvI=s88-c-k-c0x00ffffff-no-rj,26615193,14800,111,False
UClhTWJnI-Y5stewJFYDoLEw,Pedro Ribeiro,"Loja em Curitiba se quiser entrar em contato na bio tem meu Instagram 
Cotidiano de um simples técnico tentando fazer vídeos interessantes 

 parcerias no direct do Instagram @chateacao

ou email yahiroyamada@gmail.com",@chateacaoo,2024-07-31T12:56:10.658855Z,,https://yt3.ggpht.com/cSB8oH-J0hmVxMCU95oij4JAeKXf9AOA_7baQTetPRnR6JRl2-0QPBSm9T_eHeWWuJp7LkBztQ=s88-c-k-c0x00ffffff-no-rj,282594180,355000,1334,False
UCbtEMeb05A2Y80LTP7imHkQ,Müller iPhone,@iphonemuller,@mulleriphone,2020-01-08T19:58:44.78754Z,,https://yt3.ggpht.com/HoDBkFu0OWftBqcTLq6u-TOfZXFaFmpBu-N7-xr3hn99DVSWM3GLAY9aThTwEBlgRlAwqGFKxA=s88-c-k-c0x00ffffff-no-rj,20172738,64800,92,False
UCQ87ZmMSPWaQdXK-pxT4maw,Ryan Samuel 2,"💌 contato@multidigital.org


Canal Oficial Secundário do Ryan Samuel✅
Me siga em todas as redes sociais ⬇️",@ryan_samuel02,2014-12-06T14:35:17Z,BR,https://yt3.ggpht.com/YPFk8c8T1_vnu2Po_Misoh_QgB4CUeokaWranCiji3u4tYI6eV3Hi8kF567td_CQfrxdFdjP=s88-c-k-c0x00ffffff-no-rj,1561348635,4170000,3604,False
UCs225CSfSuGmyADgQaXBoLQ,BeatboxTomi,1 million ,@beatbox-tomi,2022-08-29T00:16:16.244952Z,US,https://yt3.ggpht.com/uEAfZx9TxRZhySG38NRoEFiZ3PU0vfyDwmUBDZMYovaUDf56ja27twYK0fMLfl0tNaFx6HEhiA=s88-c-k-c0x00ffffff-no-rj,35557367,300000,167,False
UCXikHYtdn8Mk-sX5xZeINCA,Você Lembra,"Memórias que todo brasileiro já viveu! 💭
⚠️ Pode ativar saudade!
",@vocelembratt,2026-01-06T17:31:58.709749Z,BR,https://yt3.ggpht.com/xRedHUHLFtmm8B7BmNORHm-yDooQPlDnrnA8WRneOtJjJYjSWfH7RVEf64JlOKvlyy6OvRESsQ=s88-c-k-c0x00ffffff-no-rj,11626319,25400,115,False
UCAz_Eszk3YjqVLw6oXbSKQA,EntendendoiPhone,"Este canal é direcionado para aqueles que desejam saber um pouco mais sobre os produtos da Apple.

Com dicas práticas e rápidas como utilizar seu iPhone e iPad.

Para contato comercial: comercial@entendendoiphone.com.br",@entendendoiphone,2014-09-03T21:27:38Z,BR,https://yt3.ggpht.com/ytc/AIdro_nVFNPcSlfDcKh2WEX3S5APeUcw_w36ftCG9rqIxXRV1qc=s88-c-k-c0x00ffffff-no-rj,75940476,802000,958,False
UCY5nGkuALqkKKOVhivryH3A,Gesiel Taveira,"Procurando análises sinceras sobre tecnologia? Você está no lugar certo. 
Eu sou o Gesiel Taveira e, há mais de uma década, crio conteúdo para quem ama tecnologia ou apenas quer fazer a melhor compra sem gastar dinheiro à toa.

O QUE VOCÊ VAI ENCONTRAR AQUI NO CANAL:
• Reviews de Smartphones: Samsung, Apple (iPhone), Xiaomi, Motorola e lançamentos globais.
• Importação e Compras da China: Dicas para comprar barato e seguro.
• Wearables e Áudio: Smartwatches, fones Bluetooth e acessórios.
• Comparativos: A batalha real entre os melhores do mercado.

INSCREVA-SE, É GRÁTIS!

💰E NÃO PAGUE CARO!
Participe do nosso grupo gt.OFERTAS, onde eu garimpo a internet para te mandar as melhores OFERTAS e CUPONS direto no seu CELULAR! 
Links abaixo! 👇
",@gesieltaveira,2012-03-29T13:31:34Z,BR,https://yt3.ggpht.com/Hw5pjAylzssVVqST1GPm7WmwJl-kJrlWWDT_LEbcPmB9Q9ZroBK0Emj2uG3u--WbvbytJkSqMQ=s88-c-k-c0x00ffffff-no-rj,752872967,4650000,2436,False
UCY6gTaTARkQG6abRc7uU2oA,Dipesh Chauhan,Hello friends welcome to my channel please subscribe 🙏 ,@dipeshchauhan-k9y,2026-01-14T18:33:22.536134Z,,https://yt3.ggpht.com/PvWeKUTPZaQNPYtzfbuBeKtEC0VepGvsdYGXlsjlcj-CaGPPQs-dfr8v3gXGVXvdp8JqWE1PPA=s88-c-k-c0x00ffffff-no-rj,66508426,23700,104,False
UCeBjroZF6VUsvkTSwJqIUUw,Bele silva,"Oii, meu nome é Isabele e tenho 23 anos, moro no rio de janeiro e criei esse canal para postar absolutamente tudo, aqui vai ser como o meu diário, aqui eu vou compartilhar vários momentos da minha vida, espero que vocês gostem.

Vou tentar postar vídeo novo toda semana, ativem o sininho para não perder nenhum vídeo, amo vocês.



",@belesilva2256,2021-02-20T19:41:06.722156Z,,https://yt3.ggpht.com/7FPG5MCV1IJp9wTIVzQIO-BUha_GIXEI6Df8BjqdbHie2wwl3mjmRfhNZ-TKsuBulSzK-1GIoQ=s88-c-k-c0x00ffffff-no-rj,461702845,1170000,6809,False
UCaksaxRxUNZPVud6VG6vPVA,Texyzin,Inscreva-se e ganhe um Hambúrguer 🍔,@texyzin,2022-01-11T19:29:09.819358Z,BR,https://yt3.ggpht.com/i37vLXkOAVwg9KAurOOWcE9Ts3qDvsd8fldC-58YcLrnI18nG-wwG5_rvfKDDHhHs3TrlZIoQyY=s88-c-k-c0x00ffffff-no-rj,1322273100,5560000,2569,False
